delta;t_regular_lambda_re;t_regular_lambda_im;r_regular_lambda_re;r_regular_lambda_im;t_random_lambda_re;t_random_lambda_im;r_random_lambda_re;r_random_lambda_im;t_regular_dualv_re;t_regular_dualv_im;r_regular_dualv_re;r_regular_dualv_im;t_random_dualv_re;t_random_dualv_im;r_random_dualv_re;r_random_dualv_im
0.0031279999999999984;-0.36411148492857504;-0.70968254398774377;0.50050777293858462;-0.24170078392177949;-0.92188989291908685;-0.28684212646286494;0.039636881259741609;-0.096122015047834908;-0.36411148492831624;-0.7096825439872736;0.50043211996981352;-0.24185731908711902;-0.36495040332606982;-0.70841037283108788;0.50021796175214983;-0.2417283342679071
0.0031319999999999985;-0.36064759035617566;-0.71072275056080036;0.50242630097891416;-0.24000377354943137;-0.91993443480330617;-0.29231500994005621;0.040796323674640422;-0.097754142210714989;-0.36064759035608196;-0.71072275056128686;0.50235108252068339;-0.24016110990765471;-0.36148709705877369;-0.70945166199692822;0.50213928485389414;-0.24003632367038802
0.0031359999999999986;-0.35719430742832053;-0.71174925264039368;0.50432279075284503;-0.23829373177688856;-0.91794681379246013;-0.29776488468664331;0.041972563562333559;-0.099367227481738776;-0.35719430742838443;-0.71174925264072353;0.50424801224908589;-0.23845186395194692;-0.35803442777353001;-0.71047918494557627;0.50403858069060192;-0.23833125180642259
0.0031399999999999987;-0.35375154849827611;-0.71276227130694381;0.50619729151933335;-0.23657091269335953;-0.915927348888538;-0.30319158147136077;0.043165297521447175;-0.10096113510869997;-0.35375154849770041;-0.71276227130576908;0.50612295835162502;-0.23672983530050851;-0.35459230834547623;-0.7114931635391758;0.50591589847637664;-0.2366133735274738
0.0031439999999999984;-0.35031922464317983;-0.71376202363746366;0.50804985372370859;-0.23483556682958417;-0.91387635909253317;-0.30859493581855918;0.044374221986743317;-0.10253573425905776;-0.35031922464274579;-0.71376202363798669;0.50797597121157678;-0.23499527447497204;-0.35116065036443078;-0.71249381563142644;0.5077712886271788;-0.23488294011320948
0.0031479999999999985;-0.34689724573731134;-0.71474872278919799;0.50988052895571323;-0.23308794123029461;-0.91179416332988183;-0.31397478797274558;0.045599033307688545;-0.10409089898584258;-0.34689724573716857;-0.71474872278901214;0.50980710235110038;-0.23324842850450148;-0.34773936420330631;-0.71348135513581235;0.5096048027130059;-0.23314019933765553
0.0031519999999999986;-0.34348552050267622;-0.71572257800680239;0.511689369872107;-0.23132827948305656;-0.90968108037723017;-0.31933098286202127;0.046839427825671007;-0.10562650819245677;-0.34348552050391501;-0.71572257801105255;0.51161640437125044;-0.23148954097406541;-0.34432835907323167;-0.71445599205642751;0.51141649339695472;-0.23138539551748866
0.0031559999999999987;-0.34008395657879531;-0.71668379469852117;0.513476430150133;-0.22955682178050701;-0.90753742879054944;-0.32466337006044638;0.048095101949851206;-0.10714244559634511;-0.34008395657961399;-0.71668379470244581;0.51340393088345637;-0.22971885206201942;-0.34092754308846951;-0.71541793253361052;0.51320641436681258;-0.22961876954975832
0.0031599999999999987;-0.33669246057829588;-0.71763257447311202;0.51524176442720016;-0.22777380496450364;-0.90536352683455279;-0.32997180374935431;0.049365752231671459;-0.10863859969160375;-0.33669246057837932;-0.71763257447465989;0.51516973646419062;-0.22793659860118501;-0.33753682333030377;-0.71636737891104785;0.51497462028905983;-0.22784055897291036
0.0031639999999999984;-0.33331093813754736;-0.71856911516853494;0.51698542824171001;-0.22597946257000773;-0.90315969241357008;-0.33525614267772297;0.050651075437956931;-0.11011486371059855;-0.33331093813778978;-0.71856911516955724;0.51691387659317523;-0.226143014119459;-0.33415610589394168;-0.71730452975323789;0.51672116674658963;-0.22605099800748935
0.0031679999999999985;-0.32993929397862642;-0.7194936109225768;0.51870747799203598;-0.2241740248860937;-0.90092624300367663;-0.34051625012150649;0.051950768622667232;-0.11157113558456766;-0.32993929397942462;-0.71949361092587116;0.51863640761182561;-0.22433832890021013;-0.33078529594900891;-0.71822957991176739;0.51844611019693654;-0.22425031761650607
0.0031719999999999986;-0.32657743196766864;-0.72040625222696553;0.52040797088293389;-0.22235771900114928;-0.89866349558628056;-0.34575199384216421;0.053264529197224728;-0.11300731790330891;-0.32657743196532318;-0.72040625221989774;0.52033738665857521;-0.22252277001628182;-0.32742429779677912;-0.71914272056653017;0.52014950790717462;-0.22243874553963103
0.0031759999999999987;-0.32322525514755179;-0.72130722591747876;0.52208696486015582;-0.22053076883491229;-0.89637176658307172;-0.35096324604423274;0.054592054999485044;-0.11442331787396771;-0.3232252551452014;-0.72130722591236518;0.52201687163292398;-0.22069656139182364;-0.32407301491734852;-0.72004413927231847;0.52183141791751564;-0.22061650635496718
0.0031799999999999984;-0.31988266580933877;-0.72219671528740026;0.52374451858887616;-0.21869339521284259;-0.89405137179229033;-0.35614988333209885;0.055933044361288778;-0.11581904727895218;-0.31988266580841612;-0.72219671528631424;0.52367492113476266;-0.21885992383719818;-0.32073135002250031;-0.72093401999736795;0.52349189898041348;-0.21878382151395653
0.0031839999999999985;-0.31654956553174801;-0.7230749000997132;0.52538069139265409;-0.21684581589844878;-0.89170262632648056;-0.36131178666598174;0.057287196174605821;-0.11719442243304057;-0.31654956552993807;-0.72307490009606212;0.52531159443060493;-0.21701307510897375;-0.31739920510163955;-0.72181254317183785;0.52513101052636602;-0.21694090940158706
0.0031879999999999986;-0.31322585522630964;-0.72394195662739769;0.52699554320952668;-0.21498824564150532;-0.88932584455155606;-0.36644884131713545;0.058654209956311022;-0.11854936413969173;-0.31322585522564894;-0.72394195662623795;0.52692695140439394;-0.21515622995238654;-0.31407648147760037;-0.72267988574720299;0.52674881261427164;-0.21508798537872859
0.0031919999999999987;-0.30991143518667946;-0.72479805770782402;0.52858913455170642;-0.21312089622780322;-0.88692134002730316;-0.37156093682237895;0.060033785911517729;-0.11988379764664069;-0.30991143518621828;-0.72479805770624584;0.52852105251116399;-0.21328960014547471;-0.31076307984092022;-0.72353622121132566;0.52834536588509318;-0.21322526182657961
0.0031959999999999983;-0.30660620513353665;-0.72564337278795032;0.53016152646379322;-0.21124397652570692;-0.88448942544923004;-0.37664796693789071;0.061425624995526534;-0.12119765260074851;-0.30660620513273207;-0.72564337278587177;0.53009395874319565;-0.21141339455311833;-0.30745890030559248;-0.72438171966329756;0.52992073152725883;-0.21135294820051573
0.0031999999999999984;-0.30331006425198892;-0.7264780679551307;0.53171278048328963;-0.20935769253315201;-0.88203041259184545;-0.38170982959240263;0.06282942897437864;-0.1224908630022189;-0.30331006425218504;-0.72647806795715186;0.53164573158353956;-0.20952781916728921;-0.30416384244528599;-0.72521654783623013;0.53147497123019893;-0.20947125107059877
0.0032039999999999985;-0.30002291124324187;-0.72730230600562051;0.53324295860369397;-0.20746224742529421;-0.87954461225329938;-0.38674642683977362;0.064244900484000597;-0.12376336715815921;-0.30002291124408131;-0.72730230600778389;0.53317643296642891;-0.20763307715293161;-0.30087780533982289;-0.72604086915055333;0.53300814714435751;-0.2075803741672885
0.0032079999999999986;-0.29674464435446052;-0.72811624645609785;0.53475212322923171;-0.20555784159335988;-0.87703233420142224;-0.39175766481098295;0.065671743087937204;-0.12501510763556498;-0.29674464435424452;-0.72811624645653872;0.53468612524935066;-0.20572936890169485;-0.29760068760960423;-0.72685484374934517;0.5345203218528457;-0.20568051843566382
0.0032119999999999987;-0.29347516142228414;-0.72892004560341972;0.53624033714744834;-0.20364467269773448;-0.87449388712114096;-0.39674345366561048;0.067109661333720774;-0.12624603121372399;-0.29347516142243468;-0.72892004560550416;0.53617487116438667;-0.20381689206659509;-0.29433238746337859;-0.72765862855130181;0.53601155832284131;-0.20377188206961516
0.0032159999999999984;-0.29021435991494865;-0.72971385657901977;0.53770766349664711;-0.20172293571455527;-0.87192957856325759;-0.40170370754278717;0.068558360807824431;-0.12745608883611018;-0.29021435991488675;-0.72971385657878263;0.5376427337942804;-0.20189584161598997;-0.29107280273111419;-0.7284523772887328;0.53748191988082439;-0.20185466056632279
0.0032199999999999985;-0.28696213695994133;-0.73049782935595131;0.5391541657164155;-0.19979282296705633;-0.8693397148946499;-0.40663834451172925;0.070017548189237055;-0.12864523556179214;-0.28696213695962686;-0.73049782935629848;0.53908977653441903;-0.19996640987477121;-0.28782183089969582;-0.72923624054249636;0.53893147017484888;-0.19992904676741349
0.0032239999999999986;-0.28371838938967986;-0.73127211083208399;0.54057990753668639;-0.1978545241875875;-0.86672460124976203;-0.41154728652176814;0.071486931301662698;-0.12981343051635746;-0.2837183893888946;-0.73127211083106425;0.54051606305761568;-0.19802878656572534;-0.28457936915534632;-0.73001036579858924;0.54036027313864032;-0.19799523090029339
0.0032279999999999987;-0.28048301376608065;-0.7320368448337532;0.54198495293024118;-0.19590822654789219;-0.86408454148354463;-0.41643045935206474;0.07296621916434777;-0.13096063684245676;-0.28048301376610119;-0.73203684483471032;0.54192165728812036;-0.19608315885813157;-0.28134531441123628;-0.73077489747433533;0.54176839296556156;-0.19605340062682064
0.0032319999999999983;-0.27725590642207065;-0.73279217218411419;0.54336936609198661;-0.19395411471004501;-0.86141983812567868;-0.42128779256089532;0.074455122041532665;-0.1320868216499215;-0.27725590642220443;-0.73279217218447923;0.54330662336966884;-0.19412971140912311;-0.27811956334373944;-0.731529976965549;0.54315589407658271;-0.19410374108496414
0.0032359999999999984;-0.27403696348823342;-0.73353823072503044;0.54473321140489794;-0.19199237086527568;-0.85873079233617389;-0.42611921943464559;0.075953351490557569;-0.13319195596554276;-0.27403696348773443;-0.73353823072294744;0.54467102563670089;-0.19216862640676216;-0.2749020124250412;-0.73227574268608708;0.54452284109068205;-0.19214643493163677
0.0032399999999999985;-0.27082608092593363;-0.73427515536375376;0.54607655341487893;-0.19002317477861555;-0.85601770386230824;-0.43092467693647024;0.07746062040861261;-0.13427601468252295;-0.27082608092525029;-0.73427515536145194;0.54601492858754774;-0.19020008361340626;-0.27169255795552905;-0.73301233011154276;0.54586929879844159;-0.19018166238651874
0.0032439999999999986;-0.2676231545595798;-0.73500307811716703;0.54739945680351376;-0.18804670383057476;-0.85328087099689653;-0.43570410565469475;0.078976643078145864;-0.13533897650962559;-0.2676231545586687;-0.73500307811524679;0.54733839685458485;-0.18822426040546777;-0.26849109609358457;-0.73373987181478273;0.54719533213153082;-0.18820960127142411
0.0032479999999999987;-0.26442808009997171;-0.73572212813472004;0.54870198636202994;-0.18606313305856217;-0.85052059053786166;-0.44045744975101825;0.080501135210945082;-0.13638082392007092;-0.26442808010021024;-0.73572212813579352;0.54864149517833094;-0.18624133181496028;-0.26529752288266817;-0.73445849749816716;0.54850100613679909;-0.18623042705232329
0.0032519999999999984;-0.26124075318087353;-0.73643243176085993;0.54998420696889849;-0.18407263519974801;-0.84773715774914171;-0.4451846569084153;0.082033813990903287;-0.13740154310019248;-0.26124075318172502;-0.73643243176385376;0.54992428839186969;-0.18425147057733582;-0.26211173428289536;-0.73516833404709203;0.54978638596035978;-0.18424431288713697
0.0032559999999999985;-0.25806106938097756;-0.73713411255659844;0.55124618356337818;-0.18207538072982998;-0.84493086632287373;-0.4498856782789602;0.083574398115458678;-0.13840112389789092;-0.25806106938029039;-0.73713411255579764;0.55118684138707197;-0.18225484716490309;-0.25893362619683979;-0.73586950555618413;0.55105153681373087;-0.18225142965918034
0.0032599999999999986;-0.25488892424734011;-0.73782729132727842;0.55248798112162401;-0.1800715379026612;-0.84210200834287396;-0.45456046843141101;0.085122607835760408;-0.13937955977090111;-0.25488892424706033;-0.73782729132738245;0.55242921909180065;-0.1802516298272458;-0.25576309449847706;-0.73656213337311227;0.55229652395068529;-0.1802519460176798
0.0032639999999999987;-0.25172421332870576;-0.73851208618412068;0.5537096646382067;-0.17806127279246883;-0.83925087424939104;-0.45920898529873838;0.08667816499552751;-0.14033684773493652;-0.25172421333016293;-0.73851208618916853;0.55365148645579587;-0.17824198463675436;-0.25260003505637796;-0.73724633613468837;0.55352141265315158;-0.17824602842337184
0.0032679999999999983;-0.2485668321974103;-0.73918861257364099;0.55491129910622849;-0.17604474933391273;-0.83637775280513305;-0.46383119012549756;0.08824079306864642;-0.1412729883116772;-0.24856683219788273;-0.73918861257544766;0.55485370842562165;-0.1762260755246032;-0.24944434375721053;-0.73792222979571931;0.55472626820568049;-0.17623384118461288
0.0032719999999999984;-0.24541667646770435;-0.73985698329298932;0.55609294949092991;-0.17402212935684638;-0.8334829310625218;-0.46842704741517671;0.089810217195506012;-0.14218798547669423;-0.24541667646672696;-0.73985698328963667;0.55603594992078109;-0.17420406431769;-0.24629591653383315;-0.73858992767419218;0.55591115587150841;-0.17421554649439175
0.0032759999999999985;-0.24227364182405353;-0.74051730854302922;0.55725468071420325;-0.17199357262742512;-0.83056669433222008;-0.47299652487748373;0.09138616421808092;-0.14308184660728893;-0.24227364182410915;-0.7405173085446457;0.5571982758227364;-0.17217611078234243;-0.24315464938803982;-0.73924954049239511;0.55707614088148372;-0.17219130447403158
0.0032799999999999986;-0.23913762404831213;-0.74116969598360349;0.55839655764337603;-0.16995923689058598;-0.82762932615284246;-0.47753959337558333;0.092968362713784544;-0.14395458243029624;-0.23913762404814809;-0.74116969598283189;0.55834075094487157;-0.17014237265494964;-0.24002043841088255;-0.73990117639672937;0.55822128840376273;-0.17016127320398405
0.0032839999999999987;-0.23600851902763473;-0.74181425071388785;0.55951864505496696;-0.16791927789596833;-0.82467110826190748;-0.4820562268733975;0.09455654302810515;-0.14480620696986202;-0.23600851902807896;-0.74181425071655327;0.55946344002997694;-0.16810300568917805;-0.23689317980285571;-0.7405449409985051;0.55934666354104046;-0.16812560877097793
0.0032879999999999984;-0.23288622279072682;-0.74245107537040633;0.56062100764256972;-0.16587384945039196;-0.82169232056798047;-0.48654640238289221;0.096150437306030373;-0.1456367374952347;-0.23288622279144322;-0.74245107537332911;0.56056640771952992;-0.16605816368421653;-0.2337727699014811;-0.74118093741915803;0.56045233129981686;-0.16608446529657012
0.0032919999999999985;-0.22977063151713473;-0.74308027011393007;0.56170370998032793;-0.16382310344185316;-0.81869324112397379;-0.49101009991142219;0.09774977952228886;-0.14644619446858037;-0.22977063151642946;-0.74308027011128197;0.56164971854681978;-0.16400799852725334;-0.23065910519386312;-0.74180926630615418;0.56153835658331608;-0.16403799497952384
0.0032959999999999986;-0.22666164155859483;-0.74370193267153151;0.56276681651287075;-0.16176718987920224;-0.81567414610166367;-0.49544730240915802;0.09935430551040085;-0.14723460149285167;-0.22666164155836313;-0.74370193267148155;0.56271343691720965;-0.16195266022694582;-0.22755208234320268;-0.74243002588514195;0.56260480417145997;-0.16198634812942717
0.0032999999999999987;-0.22355914946356006;-0.74431615839367216;0.56381039154909796;-0.15970625693269758;-0.81263530976728571;-0.49985799571660955;0.10096375299060145;-0.14800198525972863;-0.2235591494620415;-0.7443161583876019;0.5637576270896788;-0.15989229694715032;-0.22445159820104804;-0.74304331196989826;0.56365173870239427;-0.15992967320027382
0.0033039999999999983;-0.22046305198567617;-0.74492304024628497;0.56483449923492457;-0.15764045096167109;-0.80957700445834879;-0.50424216851227111;0.10257786159658167;-0.14874837549765613;-0.22046305198621571;-0.74492304024963252;0.56478235317838532;-0.15782705505080358;-0.22135754983250366;-0.7436492180265124;0.56467922467390252;-0.15786811683493399
0.0033079999999999984;-0.217373246115242;-0.74552266890043806;0.5658392035578701;-0.15556991655932084;-0.80649950056148001;-0.50859981226038409;0.10419637290112313;-0.1494738049199969;-0.21737324611532588;-0.74552266890040486;0.56578767911580929;-0.15575707912174921;-0.21826983452744947;-0.74424783516930693;0.56568732640629971;-0.15580182388637015
0.0033119999999999985;-0.21428962908035126;-0.7461151326977743;0.56682456831380679;-0.15349479657569168;-0.80340306649147275;-0.51293092115888572;0.10581903044061823;-0.1501783091733194;-0.21428962908057037;-0.74611513269931895;0.56677366866732071;-0.15368251201389321;-0.21518834982234614;-0.74483925222595193;0.56667610805687862;-0.15373093746740754
0.0033159999999999986;-0.21121209837358854;-0.74670051772448054;0.56779065710779519;-0.15141523215868219;-0.80028796867133112;-0.51723549208753294;0.10744557973848799;-0.15086192678584712;-0.21121209837404906;-0.74670051772800528;0.56774038539201932;-0.1516034948704256;-0.21211299351392396;-0.74542355574196284;0.56764563358073239;-0.15165559896986119
0.0033199999999999987;-0.20814055176722787;-0.74727890784235107;0.56873753334602217;-0.14933136278908715;-0.79715447151344199;-0.52151352455619859;0.10907576832753381;-0.15152469911607275;-0.20814055176657448;-0.74727890783908058;0.56868789264912534;-0.14952016716709182;-0.20904366367743921;-0.74600083003052098;0.56859596673692003;-0.14957594810764571
0.0033239999999999984;-0.20507488732099349;-0.74785038468094656;0.56966526020673947;-0.14724332630423409;-0.79400283740177924;-0.52576502065340092;0.11070934577120414;-0.15216667030156539;-0.20507488732048218;-0.74785038467992093;0.56961625358976287;-0.14743266674601138;-0.20598025867967718;-0.74657115719620215;0.56952717107995365;-0.14749212295089992
0.0033279999999999985;-0.20201500340651954;-0.74841502771739843;0.57057390065494362;-0.14515125894323225;-0.79083332667514838;-0.52998998499507399;0.11234606368384266;-0.1527878872080061;-0.2020150034066171;-0.74841502771745494;0.57052553112644844;-0.14534112983811967;-0.20292267719567569;-0.74713461715944685;0.57043930992950065;-0.14540425994858369
0.0033319999999999986;-0.19896079871485575;-0.74897291426792434;0.57146351741037926;-0.14305529536783829;-0.78764619761145838;-0.53418842467358796;0.11398567574988705;-0.15338839937842597;-0.19896079871498318;-0.74897291426918899;0.57141578794741588;-0.1432456911073772;-0.19987081821991981;-0.74769128768876314;0.57133244638431102;-0.14331249397246215
0.0033359999999999987;-0.19591217227430355;-0.74952411954312115;0.57233417295720812;-0.14095556870338008;-0.7844417064129976;-0.53836034920700548;0.11562793774206152;-0.15396825898270411;-0.19591217227458851;-0.74952411954444798;0.57228708649082316;-0.141146483674078;-0.19682458108588941;-0.74824124444103746;0.57220664329640447;-0.14121695834057429
0.0033399999999999984;-0.19286902346008317;-0.75006871665413322;0.57318592952050085;-0.1388522105627101;-0.7812201071926751;-0.54250577048865112;0.11727260753858809;-0.15452752076731741;-0.19286902345978724;-0.75006871665349073;0.57313948894595435;-0.1390436391508528;-0.19378386547283377;-0.74878456097162382;0.57306196327212877;-0.13911778485341122
0.0033439999999999984;-0.18983125200990569;-0.75060677665790898;0.57401884906965961;-0.13674535108246111;-0.77798165196125979;-0.54662470273696928;0.1189194451394016;-0.15506624200537217;-0.18983125200928552;-0.75060677665520426;0.57397305724033221;-0.13693728767105748;-0.1907485714245768;-0.74932130878161851;0.57389846865914507;-0.1370151038223191
0.0033479999999999985;-0.18679875803271773;-0.75113836856165628;0.57483299329512949;-0.13463511894626187;-0.77472659061556981;-0.55071716244570368;0.12056821268142165;-0.15558448244691653;-0.18679875803252979;-0.75113836856087324;0.57478785302868785;-0.13482755791783713;-0.1877185993562312;-0.74985155732227404;0.57471622153529134;-0.13490904409846094
0.0033519999999999986;-0.18377144202773277;-0.75166355939252882;0.57562842362624467;-0.13252164142583361;-0.77145517092755578;-0.55478316833438424;0.1222186744528691;-0.15608230426956482;-0.18377144202697443;-0.75166355938962681;0.57558393770038396;-0.13271457716033155;-0.1846938500713049;-0.75037537405042842;0.5755152837160088;-0.13279973310935678
0.0033559999999999987;-0.18074920488754281;-0.75218241417866882;0.57640520120290828;-0.13040504440073641;-0.76816763853436432;-0.55882274129915499;0.12387059690667018;-0.15655977202943286;-0.18074920488727986;-0.7521824141770217;0.5763613723550246;-0.13059847127535065;-0.18167422477122214;-0.75089282443692307;0.57629571672952018;-0.1306872968802068
0.0033599999999999984;-0.17773194791331812;-0.75269499599415779;0.57716338687362978;-0.12828545238951602;-0.76486423692925021;-0.56283590436398168;0.12552374867295094;-0.15701695261240711;-0.17773194791350738;-0.75269499599557732;0.57712021780818867;-0.12847936478159128;-0.17865962506343172;-0.75140397198777609;0.57705758182290823;-0.12857186006873589
0.0033639999999999985;-0.17471957282798045;-0.75320136600548648;0.57790304120767411;-0.1261629885856618;-0.76154520745337351;-0.56682268263218016;0.12717790057063857;-0.15745391518574556;-0.17471957282764916;-0.75320136600417231;0.57786053458497233;-0.12635738086801665;-0.17564995297796723;-0.75190887829346598;0.57780093995508519;-0.12645354599298439
0.0033679999999999986;-0.17171198178028399;-0.75370158345310301;0.57862422445773432;-0.12403777487267983;-0.75821078928852703;-0.57078310323838199;0.12883282561819157;-0.15787073115006123;-0.1717119817794861;-0.75370158344937344;0.5785823829036284;-0.12423264141748092;-0.17264511097357776;-0.75240760303057908;0.5785258517806432;-0.12433247665549138
0.0033719999999999987;-0.1687090773599392;-0.75419570571618211;0.57932699658765063;-0.12190993186514758;-0.75486121945060247;-0.57471719530080967;0.1304882990434848;-0.15826747409162928;-0.16870907735915208;-0.75419570571207339;0.57928582269046502;-0.12210526704257263;-0.16964500195010901;-0.75290020400858659;0.57923237766477453;-0.12220877277888996
0.0033759999999999984;-0.16571076260377263;-0.7546837883077061;0.58001141724108229;-0.11977957892549469;-0.751496732783968;-0.57862498987402544;0.13214409829285084;-0.15864421973510098;-0.16571076260424814;-0.75468378831108962;0.57997091355607544;-0.11997537710523749;-0.16664952925584087;-0.75338673717329319;0.57992057765883753;-0.12008255382563493
0.0033799999999999985;-0.16271694101174369;-0.75516588494588577;0.58067754576850195;-0.11764683420281716;-0.74811756195664503;-0.58250651990204361;0.13380000303929965;-0.15900104589659969;-0.16271694101150402;-0.75516588494508352;0.58063771480474058;-0.11784308974907538;-0.1636585966992101;-0.75386725664928655;0.58059051151011665;-0.11795393803059338
0.0033839999999999986;-0.15972751654510764;-0.75564204751073072;0.58132544118847751;-0.11551181464628552;-0.74472393745624865;-0.58636182017188165;0.13545579518995343;-0.15933803243720143;-0.15972751654440565;-0.75564204750612896;0.58128628542234628;-0.11570852192292153;-0.16067210855620292;-0.75434181475334383;0.58124223864968927;-0.11582304242419321
0.0033879999999999987;-0.15674239364142661;-0.75611232610559476;0.58195516220291854;-0.11337463603850977;-0.74131608758672518;-0.59019092726751732;0.13711125889267081;-0.15965526121682702;-0.1567423936415186;-0.75611232610682555;0.58191668408193131;-0.11357178940996415;-0.15768996957930664;-0.75481046202220337;0.58187581819765555;-0.11368998286195783
0.0033919999999999983;-0.15376147722724257;-0.75657676910816329;0.5825667672063124;-0.11123541302534329;-0.73789423846585533;-0.59399387952431637;0.13876618054194081;-0.15995281604855385;-0.1537614772270216;-0.75657676910685723;0.58252896912972163;-0.11143300684992401;-0.15471208500731598;-0.7552732472387671;0.58249130894918222;-0.11155487404656292
0.0033959999999999984;-0.1507846727152424;-0.75703542312660288;0.58316031425489034;-0.10909425913150077;-0.73445861402348445;-0.59777071698387463;0.14042034878399134;-0.16023078265333962;-0.15078467271519008;-0.75703542312632055;0.5831231985938724;-0.10929228776818962;-0.15173836057052409;-0.75573021744560032;0.58308876938300203;-0.10941782955725102
0.0033999999999999985;-0.14781188602191134;-0.75748833308153418;0.58373586108800901;-0.10695128679375597;-0.73100943600050006;-0.60152148134932915;0.14207355452119086;-0.16048924861518379;-0.14781188602234807;-0.75748833308457464;0.58369943017624559;-0.10714974459893606;-0.14876870250241908;-0.75618141798429295;0.58366825765336994;-0.10727896187257172
0.0034039999999999986;-0.14484302357056719;-0.75793554220232717;0.58429346511704261;-0.10480660738237621;-0.72754692394848663;-0.60524621594111983;0.14372559091572884;-0.16072830333672183;-0.14484302357041745;-0.75793554220244364;0.58425772125047248;-0.10500548870974365;-0.14580301754320657;-0.75662689249759718;0.58422983158788;-0.10513838239528166
0.0034079999999999987;-0.14187799229752676;-0.75837709204190373;0.5848331834222511;-0.10266033122499796;-0.72407129523009384;-0.60894496565323653;0.14537625339260138;-0.16094803799526169;-0.14187799229739084;-0.75837709204079062;0.58479812885953253;-0.10285963042561466;-0.14284121295042562;-0.75706668296798263;0.5847735486850052;-0.10299620147652112
0.0034119999999999984;-0.13891669966180903;-0.75881302251491489;0.58535507275698373;-0.10051256763218928;-0.72058276502008878;-0.61261777690990515;0.14702533964189657;-0.1611485454992837;-0.13891669966151354;-0.75881302251248517;0.58532070972566141;-0.10071227905635628;-0.13988319650324907;-0.7575008297300404;0.58529946612375805;-0.10085252844301343
0.0034159999999999985;-0.13595905365045732;-0.75924337190761693;0.58585918953910232;-0.09836342491875566;-0.71708154630700993;-0.61626469762279001;0.14867264962046012;-0.16132992044537564;-0.13595905365012859;-0.7592433719061451;0.58582552023350487;-0.09856354291515862;-0.13692887651114233;-0.75792937149429762;0.58580764074703628;-0.098707471615674516
0.0034199999999999986;-0.13300496278634436;-0.75966817691257649;0.58634558986500807;-0.096213010431144677;-0.71356784989554878;-0.61988577714865978;0.15031798555286235;-0.16149225907564727;-0.13300496278548421;-0.75966817690740063;0.58631261643692201;-0.096413529344189036;-0.13397816181972813;-0.75835234536842799;0.58629812906816825;-0.096561138335383045
0.0034239999999999987;-0.13005433613264855;-0.76008747263026699;0.58681432949036783;-0.094061430564804413;-0.71004188440949378;-0.62348106624755228;0.15196115193177287;-0.16163565923560991;-0.13005433613206313;-0.76008747262605802;0.58678205406142991;-0.094262344738088227;-0.13103096181823826;-0.75876978688488339;0.58677098727328214;-0.09441363498636092
0.0034279999999999983;-0.12710708329939091;-0.76050129259750199;0.58726546384379219;-0.09190879079060614;-0.70650385629527723;-0.62705061704141896;0.15360195551770353;-0.16176022033251289;-0.12710708329912673;-0.76050129259629196;0.58723388850421698;-0.092110094566342532;-0.12808718644199754;-0.75918173000079736;0.58722627122127824;-0.092265067018817815
0.0034319999999999984;-0.12416311445222075;-0.76090966882449595;0.58769904802738004;-0.089755195676859981;-0.70295396982615643;-0.63059448297329723;0.15524020533816349;-0.161866043294178;-0.12416311445196292;-0.7609096688227821;0.58766817482434885;-0.089956883392830173;-0.1251467461838256;-0.75958820714483755;0.58766403643399812;-0.090115538968206371
0.0034359999999999985;-0.12122234031241463;-0.7613126317748965;0.58811513680398153;-0.087600748907691123;-0.69939242710694072;-0.63411271876694775;0.15687571268622263;-0.16195323052829372;-0.12122234031277176;-0.76131263177738562;0.58808496775734043;-0.087802814901281445;-0.12220955209466061;-0.75998924921355759;0.58808433811061467;-0.087965154480798488
0.0034399999999999986;-0.11828467216959469;-0.76171021043761866;0.58851378461950177;-0.085445553309860159;-0.69581942807928754;-0.63760538038704873;0.1585082911185153;-0.16202188588221514;-0.11828467216916766;-0.7617102104348632;0.58848432170966158;-0.085647991914929764;-0.11927551579230933;-0.7603848856072255;0.58848723112206225;-0.085814016333558063
0.0034439999999999987;-0.11535002187889186;-0.76210243228401542;0.58889504557703731;-0.083289710867286482;-0.69223517052754924;-0.64107252499984668;0.16013775645269404;-0.16207211460322302;-0.11535002187896251;-0.76210243228492247;0.5888662907547364;-0.083492516416422344;-0.11634454946604322;-0.76077514424238935;0.58887277000715033;-0.083662226453848798
0.0034479999999999984;-0.11241830187303008;-0.76248932334069475;0.58925897346559653;-0.081133322748326187;-0.68863985008511874;-0.64451421093435068;0.16176392676434795;-0.16210402329930068;-0.1124183018729292;-0.76248932334093511;0.58923092864569537;-0.081336489571401466;-0.11341656587955748;-0.76116005156068356;0.58924100898497589;-0.081509885943147092
0.0034519999999999985;-0.1094894251641023;-0.76287090818039915;0.58960562174250875;-0.078976489321649801;-0.68503366024132195;-0.64793049764404587;0.1633866223834044;-0.16211771990037793;-0.10948942516461602;-0.7628709081850229;0.58957828880436247;-0.07918001174586202;-0.11049147838069902;-0.76153963257349333;0.58959200194397943;-0.079357095094288135
0.0034559999999999986;-0.10656330534941759;-0.7632472099500025;0.58993504354523496;-0.076819310178641742;-0.68141679234880026;-0.65132144566910422;0.16500566589002535;-0.16211331362009304;-0.10656330534967165;-0.7632472099526979;0.58990842433563551;-0.077023182529092613;-0.10756920090055455;-0.76191391084726001;0.5899258024562315;-0.07720395341469577
