delta;qdRe1;qdRe2;qdRe3;qdRe4;qdIm1;qdIm2;qdIm3;qdIm4
0.0010642092440647246;0.00032239403661925032;0.00022275244422167905;-0.00022275244422167843;-0.00032239403661924907;1.4405599418264611e-06;6.4726416341222759e-07;-6.4726416341455068e-07;-1.4405599418256431e-06
0.0010790287915161836;0.00032292122845521085;0.00022404816309469199;-0.00022404816309469164;-0.00032292122845520847;1.4396933236468331e-06;6.5211580263165154e-07;-6.5211580263303707e-07;-1.4396933236468968e-06
0.0010940547072057424;0.0003234528154249473;0.00022534851997771458;-0.00022534851997771445;-0.00032345281542494816;1.4391223948922014e-06;6.5700620727179782e-07;-6.5700620727078191e-07;-1.4391223948947635e-06
0.0011092898648952228;0.00032398889001282569;0.00022665348334027774;-0.00022665348334027655;-0.00032398889001282433;1.4387949430539569e-06;6.619359018171732e-07;-6.6193590193185744e-07;-1.4387949431644401e-06
0.001124737178364752;0.0003245295326998037;0.0002279630210449144;-0.00022796302104491435;-0.00032452953269980397;1.438670776898444e-06;6.6690545571116199e-07;-6.6690545570895484e-07;-1.4386707768992139e-06
0.0011403996019700331;0.00032507481422594509;0.00022927710038937727;-0.00022927710038937838;-0.00032507481422594541;1.4387186521759743e-06;6.7191549149776468e-07;-6.719154915007059e-07;-1.4387186521772033e-06
0.0011562801312073755;0.0003256247973988079;0.00023059568815714311;-0.00023059568815714303;-0.00032562479739880822;1.4389140800817958e-06;6.7696669414024635e-07;-6.7696669413930635e-07;-1.4389140800812274e-06
0.0011723818032865986;0.00032617953854811903;0.0002319187506779064;-0.00023191875067790461;-0.00032617953854811811;1.4392377437890871e-06;6.8205982215961801e-07;-6.820598221646046e-07;-1.4392377437911391e-06
0.0011887076977119032;0.00032673908870757041;0.00023324625390000312;-0.00023324625390000215;-0.00032673908870757133;1.439674341980337e-06;6.8719572207058591e-07;-6.8719572207227267e-07;-1.4396743419795048e-06
0.0012052609368708425;0.00032730349458805918;0.00023457816347736586;-0.00023457816347736681;-0.00032730349458805891;1.4402117354294869e-06;6.9237534517451807e-07;-6.9237534506523304e-07;-1.4402117353195681e-06
0.0012220446866314887;0.00032787279939351725;0.00023591444487407128;-0.00023591444487407239;-0.0003278727993935185;1.4408403128975249e-06;6.9759976763933211e-07;-6.9759976753350614e-07;-1.4408403127874005e-06
0.0012390621569479156;0.00032844704352045937;0.00023725506349048895;-0.00023725506349048876;-0.00032844704352046099;1.4415525202664124e-06;7.0287021709722894e-07;-7.0287021721136282e-07;-1.4415525203779355e-06
0.0012563166024741202;0.00032902626517500793;0.00023859998481603833;-0.00023859998481604077;-0.00032902626517500858;1.4423425105712089e-06;7.0818810403244972e-07;-7.0818810403225787e-07;-1.442342510571142e-06
0.0012738113231864786;0.00032961050093617295;0.00023994917461499102;-0.00023994917461499127;-0.00032961050093617284;1.4432058880400763e-06;7.1355506166647683e-07;-7.1355506166948888e-07;-1.4432058880404439e-06
0.001291549665014884;0.00033019978629101964;0.00024130259915353287;-0.00024130259915353016;-0.00033019978629101866;1.4441395277322504e-06;7.1897299632929136e-07;-7.189729963304968e-07;-1.4441395277304463e-06
0.0013095350204826678;0.00033079415616605413;0.00024266022547886039;-0.00024266022547885879;-0.00033079415616605272;1.4451414572164989e-06;7.2444415107869801e-07;-7.2444415119150215e-07;-1.4451414573281254e-06
0.001327770829355429;0.00033139364547957927;0.00024402202176438035;-0.00024402202176438287;-0.00033139364547957873;1.4462107942873028e-06;7.2997118773206875e-07;-7.2997118773085177e-07;-1.4462107942875624e-06
0.0013462605792989096;0.00033199828974204678;0.00024538795773955131;-0.00024538795773955169;-0.00033199828974204537;1.4473477368479666e-06;7.3555729216867547e-07;-7.3555729216538496e-07;-1.4473477368491042e-06
0.0013650078065460137;0.00033260812573595889;0.00024675800522924968;-0.00024675800522925006;-0.00033260812573595965;1.448553607838055e-06;7.4120631188303324e-07;-7.4120631199331873e-07;-1.4485536079477532e-06
0.0013840160965731315;0.00033322319231423111;0.00024813213883622662;-0.00024813213883622494;-0.00033322319231423187;1.4498309622382843e-06;7.469229383395144e-07;-7.4692293834161896e-07;-1.4498309622361352e-06
0.0014032890847858733;0.00033384353136714056;0.00024951033681248772;-0.00024951033681248577;-0.0003338435313671398;1.4511837673640434e-06;7.5271294838147936e-07;-7.5271294837956316e-07;-1.4511837673640258e-06
0.001422830457214352;0.00033446918902482877;0.00025089258218310631;-0.00025089258218310707;-0.00033446918902482953;1.4526176797677792e-06;7.5858353108008316e-07;-7.5858353108328748e-07;-1.4526176797662209e-06
0.0014426439512181574;0.00033510021718722671;0.00025227886421150898;-0.0002522788642115067;-0.00033510021718722595;1.454140451515552e-06;7.6454373552699614e-07;-7.6454373552747768e-07;-1.4541404515174542e-06
0.0014627333562011299;0.00033573667551053715;0.00025366918033314283;-0.00025366918033314169;-0.00033573667551053623;1.4557625174245723e-06;7.7060509219052823e-07;-7.7060509230109239e-07;-1.4557625175361394e-06
0.0014831025143361043;0.00033637863403583054;0.00025506353874116673;-0.00025506353874116863;-0.00033637863403583108;1.4574978430576289e-06;7.7678248910072823e-07;-7.7678248921541459e-07;-1.4574978431710051e-06
0.0015037553212997384;0.00033702617673192075;0.00025646196189482826;-0.00025646196189482717;-0.00033702617673192091;1.4593651619311555e-06;7.8309543303372347e-07;-7.8309543303768801e-07;-1.459365161932212e-06
0.0015246957270175731;0.00033767940636047155;0.00025786449135719301;-0.0002578644913571929;-0.00033767940636047242;1.4613898036145252e-06;7.8956989740085717e-07;-7.8956989740246526e-07;-1.4613898036138635e-06
0.0015459277364194769;0.0003383384512888182;0.00025927119458668237;-0.00025927119458668362;-0.0003383384512888181;1.4636064490688103e-06;7.9624109434037139e-07;-7.9624109445387941e-07;-1.4636064491801621e-06
0.0015674554102055949;0.00033900347523306459;0.00026068217466408705;-0.00026068217466408759;-0.00033900347523306416;1.4660633802681867e-06;8.0315773858419693e-07;-8.031577386985792e-07;-1.4660633803796717e-06
0.001589282865622978;0.00033967469151707964;0.00026209758453995966;-0.00026209758453995939;-0.00033967469151707845;1.4688292171036082e-06;8.1038879639737801e-07;-8.1038879639913338e-07;-1.4688292171024385e-06
0.0016114142772530198;0.00034035238448260795;0.00026351764843699697;-0.00026351764843699724;-0.0003403523844826073;1.4720039487402271e-06;8.1803452719120068e-07;-8.1803452707457928e-07;-1.4720039486275258e-06
0.0016338538778098621;0.00034103694257616422;0.00026494269493254938;-0.00026494269493254998;-0.0003410369425761639;1.4757376905705981e-06;8.2624524931702617e-07;-8.2624524931737271e-07;-1.4757376905710008e-06
0.0016566059589499134;0.00034172891117096449;0.0002663732097790827;-0.00026637320977908324;-0.00034172891117096444;1.4802640263308691e-06;8.3525468966175554e-07;-8.3525468954868394e-07;-1.480264026220035e-06
0.0016796748720926532;0.00034242908004797405;0.00026780992338631065;-0.00026780992338631;-0.00034242908004797454;1.4859624986327838e-06;8.4544248070989813e-07;-8.4544248082003782e-07;-1.4859624987442499e-06
0.0017030650292528444;0.00034313863432658274;0.00026925396175516759;-0.00026925396175516726;-0.00034313863432658301;1.49348347496743e-06;8.5745903218734165e-07;-8.5745903218862872e-07;-1.4934834749680608e-06
0.0017267809038843561;0.00034385942642012666;0.00027070711843862389;-0.00027070711843862416;-0.00034385942642012541;1.5040180912511997e-06;8.7249547951455136e-07;-8.7249547962662547e-07;-1.5040180913624352e-06
0.0017508270317357251;0.00034459448507010993;0.00027217236358290911;-0.00027217236358291036;-0.00034459448507011167;1.5199425077848696e-06;8.9292794391736346e-07;-8.929279439185617e-07;-1.5199425077847555e-06
0.0017752080117176341;0.00034534896565800965;0.00027365479424786552;-0.00027365479424786623;-0.00034534896565800884;1.546562049675394e-06;9.2406167676075245e-07;-9.2406167687403453e-07;-1.5465620497880032e-06
0.0017999285067824766;0.00034613148652246713;0.00027516297073408737;-0.00027516297073408721;-0.00034613148652246653;1.5976349193231656e-06;9.7965477504251944e-07;-9.796547750406801e-07;-1.5976349193224211e-06
0.0018249932448161524;0.00034694953376779839;0.00027670432140259189;-0.00027670432140259238;-0.00034694953376779926;1.7153563521245877e-06;1.1019023402114908e-06;-1.1019023402138311e-06;-1.7153563521251548e-06
0.0018504070195423021;0.00034772655952129114;0.00027820224094441618;-0.00027820224094441673;-0.0003477265595212913;2.0051602023633845e-06;1.3962380665228767e-06;-1.396238066521258e-06;-2.0051602023640121e-06
0.0018761746914391214;0.00034818863783179837;0.00027938274629255738;-0.00027938274629255792;-0.00034818863783179902;2.3520640242552519e-06;1.7476793243625381e-06;-1.7476793243636143e-06;-2.3520640242546937e-06
0.0019023011886689439;0.00034844988720708072;0.00028035989917361061;-0.00028035989917361126;-0.00034844988720708045;2.3912827228619002e-06;1.7914408132320312e-06;-1.7914408132341371e-06;-2.3912827228623876e-06
0.0019287915080207778;0.0003488557880759467;0.00028147912358514771;-0.00028147912358514934;-0.0003488557880759461;2.089396451628245e-06;1.4941024612288884e-06;-1.4941024613396273e-06;-2.0893964517382483e-06
0.0019556507158659492;0.00034960920811546217;0.00028294323113907995;-0.00028294323113908158;-0.00034960920811546173;1.7656502855713517e-06;1.1749090999122829e-06;-1.17490909991236e-06;-1.765650285571368e-06
0.0019828839491270716;0.0003504596240260329;0.00028450164285383163;-0.00028450164285383147;-0.00035045962402603198;1.6275040822996592e-06;1.0413203270619476e-06;-1.0413203270597694e-06;-1.6275040823009752e-06
0.0020104964162604992;0.00035128701650139334;0.0002860342841424387;-0.0002860342841424387;-0.00035128701650139209;1.5715742451308083e-06;9.8995227132763724e-07;-9.8995227143742393e-07;-1.5715742452408269e-06
0.002038493398252462;0.00035209435756042648;0.00028754407216365871;-0.00028754407216365703;-0.00035209435756042675;1.5450804435712233e-06;9.6802431449016377e-07;-9.6802431460572574e-07;-1.5450804436828366e-06
0.0020668802496290823;0.00035289082470152356;0.000289040129996993;-0.00028904012999699257;-0.0003528908247015221;1.5310798496886254e-06;9.5859332954621181e-07;-9.5859332965909652e-07;-1.5310798497999003e-06
0.002095662399480433;0.00035368209027635683;0.00029052807603898215;-0.00029052807603898053;-0.00035368209027635689;1.5232385446008502e-06;9.5532508926616511e-07;-9.5532508915521989e-07;-1.5232385444881831e-06
0.0021248453524988827;0.00035447146962376531;0.00029201117216200861;-0.00029201117216200845;-0.00035447146962376352;1.5187874880495225e-06;9.5545023837884767e-07;-9.554502383811569e-07;-1.5187874880517375e-06
0.0021544346900318843;0.00035526096557646382;0.0002934913682494561;-0.0002934913682494561;-0.00035526096557646393;1.5163633812616722e-06;9.5760515964505511e-07;-9.5760515953169224e-07;-1.5163633811481215e-06
0.0021844360711494263;0.00035605183965294745;0.00029496987342119714;-0.00029496987342119828;-0.00035605183965294664;1.5152319450074025e-06;9.6105525678057527e-07;-9.6105525678074044e-07;-1.515231945007729e-06
0.0022148552337263594;0.00035684491646846653;0.00029644746048615401;-0.00029644746048615434;-0.00035684491646846621;1.514969172767212e-06;9.6537621478595638e-07;-9.6537621478902306e-07;-1.5149691727663068e-06
0.0022456979955397739;0.00035764075150982756;0.00029792463377150417;-0.00029792463377150389;-0.00035764075150982925;1.5153162749992078e-06;9.7030895571498118e-07;-9.7030895582468507e-07;-1.5153162751102945e-06
0.0022769702553816799;0.00035843972765229085;0.00029940172571542555;-0.00029940172571542566;-0.00035843972765229037;1.5161080184459546e-06;9.7568799750951892e-07;-9.7568799740100849e-07;-1.5161080183339487e-06
0.0023086779941871695;0.00035924211302587025;0.00030087895484677302;-0.00030087895484677232;-0.00035924211302586852;1.5172348875382141e-06;9.8140365068168443e-07;-9.8140365057367545e-07;-1.517234887427094e-06
0.0023408272761782918;0.00036004809702837098;0.00030235646198034774;-0.00030235646198034617;-0.00036004809702837152;1.5186219772405406e-06;9.8738097822126607e-07;-9.8738097810911467e-07;-1.518621977129665e-06
0.002373424250023866;0.00036085781349209114;0.00030383433369991487;-0.00030383433369991509;-0.00036085781349209033;1.520216662599971e-06;9.9356760328448513e-07;-9.9356760328488175e-07;-1.5202166626005444e-06
0.0024064751500154241;0.000361671356028474;0.0003053126182985163;-0.00030531261829851625;-0.00036167135602847313;1.5219811083176495e-06;9.9992652795864069e-07;-9.9992652795906717e-07;-1.5219811083186153e-06
0.0024399862972595502;0.00036248878845789262;0.00030679133743525617;-0.00030679133743525671;-0.00036248878845789327;1.5238875600474236e-06;1.006432194950016e-06;-1.0064321950607947e-06;-1.5238875601617188e-06
0.002473964100886814;0.00036331015206349438;0.00030827049618641029;-0.00030827049618640845;-0.00036331015206349313;1.5259152973955339e-06;1.0130696508429482e-06;-1.0130696508432252e-06;-1.5259152973952107e-06
0.0025084150592775386;0.00036413547074073694;0.0003097500953040733;-0.0003097500953040733;-0.00036413547074073754;1.5280486097078841e-06;1.019840207181909e-06;-1.0198402071793847e-06;-1.5280486097066788e-06
0.002543345761304648;0.0003649647547211036;0.00031123015379712636;-0.00031123015379712571;-0.00036496475472110398;1.5302754195313415e-06;1.0267952747146104e-06;-1.0267952746025465e-06;-1.5302754194228794e-06
0.002578762887593801;0.00036579800331000155;0.00031271070397158839;-0.00031271070397158849;-0.00036579800331000198;1.5325863285707246e-06;1.0342682126594099e-06;-1.0342682126606862e-06;-1.5325863285729249e-06
0.0026146732118010919;0.00036663520693060289;0.00031418980638056371;-0.00031418980638056419;-0.00036663520693060154;1.5349739423675628e-06;1.0429698233945214e-06;-1.0429698233949612e-06;-1.5349739423665783e-06
0.0026510836019085389;0.00036747634867087894;0.00031566920414447197;-0.00031566920414447252;-0.00036747634867087943;1.5374323855328989e-06;1.048270455030733e-06;-1.0482704551408163e-06;-1.5374323856458839e-06
0.0026880010215376048;0.00036832140546970492;0.00031715029090987869;-0.00031715029090987836;-0.00036832140546970475;1.5399569480635702e-06;1.0547985004243346e-06;-1.0547985005343608e-06;-1.5399569481741463e-06
0.0027254325312810277;0.00036917034903709642;0.00031863126963592182;-0.00031863126963592279;-0.00036917034903709718;1.5425438233975412e-06;1.0617952825013401e-06;-1.0617952825015381e-06;-1.5425438233991593e-06
0.00276338529005317;0.00037002314657620081;0.00032011213250626318;-0.0003201121325062641;-0.00037002314657619999;1.5451899123328394e-06;1.0689391930202049e-06;-1.0689391930203633e-06;-1.5451899123325946e-06
0.0028018665564591952;0.00037087976135573292;0.00032159285139135184;-0.00032159285139135216;-0.00037087976135573189;1.5478926744931955e-06;1.0761648606740336e-06;-1.0761648606747841e-06;-1.5478926744912682e-06
0.0028408836901833039;0.00037174015316841525;0.00032307336795084655;-0.00032307336795084471;-0.00037174015316841417;1.5506500144369781e-06;1.083451983616632e-06;-1.0834519836129646e-06;-1.5506500144376996e-06
0.0028804441533962981;0.00037260427870170517;0.00032455361029660394;-0.00032455361029660426;-0.00037260427870170447;1.5534601929469386e-06;1.0907918397240395e-06;-1.0907918397247177e-06;-1.553460192948657e-06
0.002920555512182745;0.00037347209184041696;0.00032603349967879041;-0.00032603349967878846;-0.00037347209184041767;1.5563217591574728e-06;1.0981796652890165e-06;-1.0981796654025682e-06;-1.5563217592704818e-06
0.0029612254379880344;0.00037434354391604276;0.00032751295329794624;-0.00032751295329794684;-0.00037434354391604259;1.5592334953987838e-06;1.1056123666018373e-06;-1.1056123664916747e-06;-1.559233495288014e-06
0.0030024617090855491;0.0003752185839140538;0.00032899188565010051;-0.00032899188565010127;-0.00037521858391405445;1.5621943740536733e-06;1.1130876806893181e-06;-1.1130876808044799e-06;-1.5621943741662168e-06
0.003044272212064303;0.00037609715864786138;0.00033047020925660111;-0.0003304702092565996;-0.0003760971586478622;1.5652035238209179e-06;1.1206038158293775e-06;-1.1206038158312534e-06;-1.5652035238221014e-06
0.0030866649433372744;0.0003769792129061479;0.00033194783510683386;-0.00033194783510683609;-0.00037697921290614979;1.5682602010725101e-06;1.1281592752019041e-06;-1.1281592752038283e-06;-1.5682602010732182e-06
0.0031296480106707504;0.00037786468957881451;0.00033342467295332796;-0.00033342467295332818;-0.00037786468957881609;1.5713637674584266e-06;1.1357527616174333e-06;-1.135752761617226e-06;-1.571363767456355e-06
0.0031732296347349765;0.00037875352976568164;0.00033490063152409225;-0.00033490063152409296;-0.0003787535297656811;1.5745136716314532e-06;1.1433831210485769e-06;-1.143383121050894e-06;-1.5745136716321935e-06
0.0032174181506763717;0.000379645672871223;0.00033637561868498722;-0.00033637561868498706;-0.00037964567287122327;1.5777094336024488e-06;1.1510493057049704e-06;-1.1510493055946168e-06;-1.5777094334907742e-06
0.0032622220097116698;0.00038054105668792261;0.00033784954156987953;-0.0003378495415698804;-0.0003805410566879224;1.5809506326870708e-06;1.1587503498186455e-06;-1.1587503498210176e-06;-1.5809506326864235e-06
0.0033076497807442424;0.00038143961747036912;0.00033932230668887007;-0.00033932230668886948;-0.00038143961747036853;1.5842368967088821e-06;1.1664853513864085e-06;-1.1664853514961223e-06;-1.584236896821169e-06
0.0033537101520029287;0.00038234129000176356;0.00034079382002092891;-0.00034079382002092957;-0.00038234129000176231;1.5875678933255346e-06;1.1742534590240985e-06;-1.1742534590243581e-06;-1.5875678933276998e-06
0.0034004119327037063;0.00038324600765421495;0.00034226398709502284;-0.00034226398709502322;-0.00038324600765421419;1.5909433226607618e-06;1.1820538618236907e-06;-1.1820538619341553e-06;-1.5909433227731834e-06
0.0034477640547344642;0.00038415370244393899;0.00034373271306246668;-0.00034373271306246803;-0.00038415370244393975;1.5943629112675988e-06;1.1898857814390945e-06;-1.1898857814433445e-06;-1.5943629112679762e-06
0.0034957755743632753;0.00038506430508227434;0.00034519990276248122;-0.00034519990276248009;-0.00038506430508227337;1.5978264063849969e-06;1.1977484652754927e-06;-1.1977484653833564e-06;-1.5978264064948109e-06
0.0035444556739704356;0.00038597774502326738;0.0003466654607823016;-0.00034666546078230192;-0.00038597774502326625;1.6013335722835513e-06;1.2056411821012747e-06;-1.2056411821030859e-06;-1.6013335722818454e-06
0.0035938136638046258;0.00038689395050844585;0.00034812929151295394;-0.00034812929151295464;-0.00038689395050844585;1.6048841854828494e-06;1.21356321685858e-06;-1.2135632167479437e-06;-1.6048841853714146e-06
0.0036438589837635444;0.00038781284860929619;0.00034959129920142433;-0.00034959129920142319;-0.00038781284860929651;1.6084780320572387e-06;1.2215138677398671e-06;-1.2215138677401383e-06;-1.6084780320559714e-06
0.0036946012051993025;0.00038873436526786485;0.00035105138799988196;-0.00035105138799988191;-0.00038873436526786528;1.6121149048247785e-06;1.2294924432777828e-06;-1.2294924432782489e-06;-1.6121149048256859e-06
0.0037460500327489931;0.00038965842533584584;0.0003525094620124367;-0.00035250946201243773;-0.00038965842533584562;1.615794600483023e-06;1.2374982594702614e-06;-1.2374982594697375e-06;-1.6157946004835711e-06
0.0037982153061907361;0.00039058495261243601;0.00035396542533980507;-0.00035396542533980556;-0.00039058495261243579;1.6195169178256583e-06;1.2455306380642182e-06;-1.2455306379544592e-06;-1.6195169177121175e-06
0.0038511070023255689;0.00039151386988124474;0.00035541918212219069;-0.00035541918212218945;-0.00039151386988124377;1.6232816555553733e-06;1.25358890450333e-06;-1.2535889045043253e-06;-1.6232816555549877e-06
0.0039047352368855601;0.00039244509894639394;0.00035687063658065821;-0.00035687063658065783;-0.00039244509894639372;1.6270886111354202e-06;1.2616723868512003e-06;-1.2616723867423049e-06;-1.6270886110237001e-06
0.0039591102664684585;0.00039337856066806726;0.00035831969305718652;-0.00035831969305718603;-0.00039337856066806726;1.630937578789943e-06;1.2697804140403723e-06;-1.2697804141525292e-06;-1.6309375788995586e-06
0.004014242490499322;0.00039431417499757578;0.00035976625605356314;-0.00035976625605356173;-0.00039431417499757496;1.6348283489243973e-06;1.2779123154013839e-06;-1.2779123155169018e-06;-1.6348283490352754e-06
0.0040701424532194391;0.00039525186101211192;0.00036121023026926583;-0.00036121023026926524;-0.00039525186101211274;1.638760706451699e-06;1.2860674192413264e-06;-1.2860674192418274e-06;-1.6387607064524808e-06
0.0041268208457029519;0.00039619153694927048;0.00036265152063846086;-0.0003626515206384594;-0.00039619153694927058;1.6427344301388932e-06;1.2942450523563215e-06;-1.2942450522495075e-06;-1.6427344300278027e-06
0.0041842885079015806;0.00039713312024142579;0.00036409003236616998;-0.00036409003236616998;-0.00039713312024142568;1.6467492914875139e-06;1.3024445391428202e-06;-1.3024445391425308e-06;-1.6467492914875973e-06
0.0042425564307177772;0.00039807652755002518;0.00036552567096373272;-0.00036552567096373255;-0.00039807652755002583;1.6508050545057243e-06;1.3106652015560609e-06;-1.3106652015566511e-06;-1.6508050545058291e-06
0.0043016357581067951;0.00039902167479987397;0.00036695834228357997;-0.00036695834228357932;-0.00039902167479987478;1.6549014746524499e-06;1.3189063583030211e-06;-1.3189063581907634e-06;-1.6549014745426968e-06
0.0043615377892080058;0.00039996847721343381;0.00036838795255339605;-0.00036838795255339821;-0.00039996847721343441;1.6590382980818864e-06;1.3271673242604275e-06;-1.3271673242617491e-06;-1.6590382980816852e-06
0.004422273980505897;0.00040091684934519018;0.00036981440840972416;-0.00036981440840972449;-0.00040091684934518974;1.663215261719204e-06;1.3354474108026751e-06;-1.3354474108022209e-06;-1.663215261719287e-06
0.004483855948021186;0.00040186670511610132;0.00037123761693098379;-0.00037123761693098396;-0.00040186670511610197;1.6674320921686314e-06;1.3437459248809933e-06;-1.3437459248829635e-06;-1.6674320921677435e-06
0.0045462954695323996;0.00040281795784816973;0.00037265748567001888;-0.00037265748567001731;-0.0004028179578481686;1.6716885061227178e-06;1.3520621697110681e-06;-1.3520621697140638e-06;-1.6716885061237945e-06
0.0046096044868284341;0.00040377052029912141;0.00037407392268611192;-0.00037407392268611436;-0.00040377052029912309;1.6759842091233167e-06;1.360395443648135e-06;-1.360395443539038e-06;-1.6759842090126508e-06
0.0046737951079924636;0.00040472430469724619;0.00037548683657654563;-0.00037548683657654736;-0.00040472430469724619;1.6803188958213408e-06;1.3687450407405923e-06;-1.3687450407390572e-06;-1.6803188958205033e-06
0.004738879609717651;0.00040567922277634884;0.00037689613650765706;-0.00037689613650765652;-0.00040567922277634906;1.6846922498157508e-06;1.3771102506924666e-06;-1.3771102505822151e-06;-1.6846922497056723e-06
0.0048048704396551293;0.00040663518581086715;0.0003783017322454502;-0.00037830173224545112;-0.00040663518581086607;1.6891039429642676e-06;1.3854903584389605e-06;-1.3854903583255089e-06;-1.6891039428533696e-06
0.0048717802187946309;0.00040759210465111966;0.00037970353418575082;-0.00037970353418575087;-0.00040759210465111993;1.6935536357206508e-06;1.3938846446194347e-06;-1.3938846445069709e-06;-1.6935536356106502e-06
0.0049396217438783209;0.00040854988975869003;0.00038110145338387722;-0.00038110145338387743;-0.00040854988975868971;1.6980409766024859e-06;1.4022923852615126e-06;-1.4022923851528938e-06;-1.698040976489892e-06
0.0050084079898482124;0.00040950845124193786;0.00038249540158386892;-0.00038249540158386848;-0.0004095084512419378;1.7025656022316552e-06;1.4107128520081043e-06;-1.4107128520061365e-06;-1.7025656022343054e-06
0.0050781521123276704;0.00041046769889162738;0.00038388529124724522;-0.00038388529124724538;-0.00041046769889162591;1.7071271375164159e-06;1.4191453124451486e-06;-1.4191453125546854e-06;-1.7071271376280925e-06
0.0051488674501374921;0.0004114275422166505;0.00038527103558129211;-0.00038527103558129097;-0.00041142754221664942;1.7117251950483369e-06;1.4275890296931188e-06;-1.4275890298040111e-06;-1.7117251951582354e-06
0.0052205675278469751;0.00041238789047986406;0.00038665254856687392;-0.00038665254856687402;-0.00041238789047986384;1.7163593755236132e-06;1.436043262998095e-06;-1.4360432630000839e-06;-1.7163593755253223e-06
0.0052932660583605616;0.00041334865273396683;0.00038802974498577491;-0.00038802974498577535;-0.0004133486527339671;1.721029267423261e-06;1.444507267551664e-06;-1.4445072676618784e-06;-1.7210292675350736e-06
0.0053669769455404765;0.00041430973785745766;0.00038940254044752805;-0.00038940254044752913;-0.00041430973785745734;1.72573444742662e-06;1.4529802950674517e-06;-1.4529802951779382e-06;-1.7257344475389683e-06
0.0054417142868658933;0.00041527105459061663;0.00039077085141576897;-0.00039077085141577027;-0.00041527105459061489;1.730474480004666e-06;1.4614615935061041e-06;-1.4614615935073766e-06;-1.7304744800061454e-06
0.0055174923761291232;0.00041623251157151149;0.00039213459523406742;-0.00039213459523406655;-0.00041623251157151063;1.7352489176402578e-06;1.4699504074694342e-06;-1.4699504074706362e-06;-1.7352489176418121e-06
0.0055943257061693771;0.00041719401737199215;0.00039349369015124515;-0.0003934936901512458;-0.0004171940173719902;1.740057300984954e-06;1.4784459784402708e-06;-1.4784459783322466e-06;-1.7400573008756866e-06
0.0056722289716445431;0.00041815548053365662;0.00039484805534616889;-0.00039484805534616943;-0.00041815548053365792;1.7448991588843957e-06;1.4869475449908413e-06;-1.4869475449885607e-06;-1.7448991588843328e-06
0.0057512170718416137;0.0004191168096037917;0.00039619761095200268;-0.00039619761095200268;-0.0004191168096037911;1.7497740086409415e-06;1.4954543431024706e-06;-1.4954543431027733e-06;-1.7497740086381979e-06
0.005831305113526225;0.00042007791317120178;0.00039754227807991139;-0.00039754227807991231;-0.00042007791317120091;1.7546813556226746e-06;1.5039656059299685e-06;-1.5039656060412849e-06;-1.7546813557337473e-06
0.0059125084138318754;0.00042103869990197718;0.00039888197884221298;-0.00039888197884221206;-0.0004210386999019767;1.7596206941948182e-06;1.5124805648272136e-06;-1.5124805647156164e-06;-1.7596206940829609e-06
0.0059948425031894088;0.0004219990785751266;0.00040021663637494222;-0.0004002166363749432;-0.00042199907857512649;1.7645915070110153e-06;1.5209984487305987e-06;-1.5209984487334126e-06;-1.7645915070105919e-06
0.0060783231282972297;0.00042295895811806988;0.00040154617485986673;-0.00040154617485986619;-0.00042295895811806934;1.7695932658398501e-06;1.5295184850699744e-06;-1.5295184850705847e-06;-1.7695932658390253e-06
0.0061629662551329423;0.00042391824764195519;0.00040287051954587458;-0.00040287051954587512;-0.0004239182476419547;1.7746254314167823e-06;1.5380398997084399e-06;-1.5380398997101051e-06;-1.7746254314156612e-06
0.0062487880720068943;0.00042487685647679799;0.00040418959676980122;-0.0004041895967698029;-0.00042487685647679826;1.7796874539522992e-06;1.5465619175452251e-06;-1.5465619176578869e-06;-1.7796874540624953e-06
0.0063358049926582477;0.00042583469420638589;0.00040550333397661664;-0.00040550333397661555;-0.0004258346942063861;1.7847787728712764e-06;1.5550837622857297e-06;-1.5550837622850818e-06;-1.7847787728716917e-06
0.0064240336593941912;0.00042679167070295036;0.00040681165973900332;-0.00040681165973900418;-0.00042679167070295188;1.7898988172261509e-06;1.5636046569259765e-06;-1.5636046569264913e-06;-1.7898988172282579e-06
0.0065134909462728026;0.00042774769616156949;0.0004081145037763202;-0.00040811450377631873;-0.00042774769616156765;1.7950470062074481e-06;1.572123824342019e-06;-1.572123824232587e-06;-1.7950470060981345e-06
0.0066041939623303052;0.00042870268113426535;0.00040941179697290037;-0.00040941179697290037;-0.00042870268113426492;1.8002227489040758e-06;1.5806404870607697e-06;-1.5806404870606302e-06;-1.8002227489060143e-06
0.0066961600548532223;0.00042965653656381442;0.00041070347139573668;-0.00041070347139573712;-0.00042965653656381421;1.8054254450420636e-06;1.5891538680447116e-06;-1.589153868044153e-06;-1.805425445040788e-06
0.0067894068126961053;0.0004306091738171822;0.00041198946031149007;-0.00041198946031149007;-0.0004306091738171828;1.810654484732806e-06;1.5976631904860881e-06;-1.597663190485802e-06;-1.8106544847332414e-06
0.0068839520696454964;0.00043156050471862052;0.00041326969820284674;-0.00041326969820284674;-0.00043156050471862193;1.8159092491310288e-06;1.606167678451857e-06;-1.6061676783403696e-06;-1.8159092490210141e-06
0.0069798139078306601;0.00043251044158235249;0.00041454412078420911;-0.00041454412078420857;-0.00043251044158235157;1.8211891106191859e-06;1.6146665571320729e-06;-1.614666557130923e-06;-1.8211891106194588e-06
