delta;qdRe1;qdRe2;qdIm1;qdIm2
0.017629753752872058;0.00043258697307675838;-0.00043258697307675849;1.7230951644598778e-06;-1.7230951644616373e-06
0.017875255259042346;0.00043380498814210805;-0.00043380498814210767;1.7319814951597699e-06;-1.7319814951587801e-06
0.018124175473742368;0.00043501531978056788;-0.00043501531978056864;1.7408410691931946e-06;-1.7408410691937447e-06
0.018376562003881713;0.00043621793814147247;-0.00043621793814147209;1.7496731815049227e-06;-1.7496731815033764e-06
0.018632463119315597;0.00043741281490307544;-0.00043741281490307469;1.7584771368146211e-06;-1.7584771368185041e-06
0.018891927762076665;0.00043859992326742645;-0.00043859992326742575;1.767252249830193e-06;-1.7672522498300102e-06
0.01915500555573527;0.00043977923795457613;-0.00043977923795457613;1.7759978454012136e-06;-1.7759978454000233e-06
0.019421746814890256;0.00044095073519615868;-0.00044095073519615858;1.7847132587013499e-06;-1.7847132587042607e-06
0.019692202554791725;0.00044211439272834655;-0.00044211439272834763;1.7933978354039267e-06;-1.793397835403764e-06
0.019966424501097934;0.00044327018978419395;-0.00044327018978419325;1.8020509318237676e-06;-1.8020509318219617e-06
0.020244465099768037;0.00044441810708538507;-0.00044441810708538377;1.8106719150845156e-06;-1.8106719150821893e-06
0.020526377527092521;0.00044555812683340156;-0.00044555812683340205;1.81926016326121e-06;-1.819260163263111e-06
0.020812215699863381;0.00044669023270012091;-0.00044669023270012135;1.8278150655235081e-06;-1.8278150655204113e-06
0.021102034285685956;0.00044781440981785277;-0.00044781440981785315;1.8363360222600538e-06;-1.836336022261011e-06
0.021395888713434216;0.00044893064476884763;-0.0004489306447688485;1.8448224452224043e-06;-1.844822445222886e-06
0.021693835183851845;0.00045003892557426723;-0.00045003892557426772;1.8532737576214906e-06;-1.8532737576226885e-06
0.021995930680300747;0.00045113924168265374;-0.00045113924168265276;1.8616893942643573e-06;-1.8616893942657555e-06
0.022302232979659376;0.00045223158395789234;-0.0004522315839578919;1.8700688016418184e-06;-1.8700688016424879e-06
0.022612800663372783;0.00045331594466670774;-0.0004533159446667073;1.878411438034068e-06;-1.8784114380342287e-06
0.022927693128656487;0.00045439231746567492;-0.00045439231746567568;1.8867167736010673e-06;-1.8867167736018015e-06
0.023246970599856479;0.00045546069738779755;-0.00045546069738779685;1.8949842904685001e-06;-1.8949842904668946e-06
0.023570694139967277;0.00045652108082863642;-0.00045652108082863631;1.9032134827977308e-06;-1.9032134827974341e-06
0.023898925662310489;0.00045757346553203097;-0.00045757346553203075;1.9114038568635002e-06;-1.911403856862507e-06
0.024231727942375995;0.00045861785057540327;-0.00045861785057540322;1.9195549311148533e-06;-1.9195549311133422e-06
0.024569164629827903;0.0004596542363546838;-0.00045965423635468353;1.9276662362241301e-06;-1.9276662362247213e-06
0.024911300260677886;0.00046068262456885781;-0.00046068262456885575;1.935737315144416e-06;-1.9357373151436986e-06
0.025258200269627846;0.00046170301820415438;-0.00046170301820415297;1.9437677231431395e-06;-1.9437677231425169e-06
0.025609931002584581;0.00046271542151790185;-0.0004627154215179013;1.9517570278424248e-06;-1.9517570278423262e-06
0.02596655972934871;0.00046371984002204392;-0.00046371984002204348;1.9597048092382183e-06;-1.9597048092373853e-06
0.0263281546564802;0.00046471628046635207;-0.00046471628046635191;1.9676106597319405e-06;-1.9676106597309249e-06
0.026694784940343209;0.00046570475082134802;-0.00046570475082134834;1.9754741841307611e-06;-1.9754741841322586e-06
0.027066520700332414;0.00046668526026093834;-0.0004666852602609391;1.9832949996707568e-06;-1.9832949996714073e-06
0.027443433032283641;0.00046765781914478701;-0.0004676578191447869;1.9910727360027881e-06;-1.9910727360030998e-06
0.027825594022071243;0.00046862243900044458;-0.00046862243900044496;1.9988070351885991e-06;-1.9988070351906032e-06
0.028213076759394721;0.00046957913250524297;-0.00046957913250524216;2.0064975516958836e-06;-2.0064975516995822e-06
0.028605955351757421;0.00047052791346796077;-0.00047052791346795995;2.0141439523742066e-06;-2.0141439523750642e-06
0.029004304938639917;0.00047146879681030877;-0.00047146879681030942;2.0217459164257748e-06;-2.0217459164239685e-06
0.029408201705870621;0.0004724017985482083;-0.0004724017985482095;2.0293031353774513e-06;-2.0293031353775982e-06
0.029817722900196717;0.00047332693577290105;-0.00047332693577290137;2.0368153130500292e-06;-2.0368153130499289e-06
0.030232946844057779;0.00047424422663190841;-0.00047424422663190895;2.0442821655023448e-06;-2.0442821655028653e-06
0.030653952950565267;0.00047515369030983948;-0.00047515369030983915;2.0517034209892365e-06;-2.0517034209905694e-06
0.031080821738690638;0.00047605534700906999;-0.00047605534700907032;2.0590788199125029e-06;-2.0590788199148124e-06
0.031513634848664776;0.00047694921793031567;-0.00047694921793031562;2.0664081147427965e-06;-2.0664081147442915e-06
0.03195247505759212;0.00047783532525309049;-0.00047783532525308946;2.0736910699728803e-06;-2.0736910699731513e-06
0.032397426295281972;0.00047871369211608468;-0.00047871369211608598;2.0809274620408996e-06;-2.0809274620394918e-06
0.032848573660300438;0.00047958434259747895;-0.00047958434259747884;2.0881170792472843e-06;-2.0881170792464e-06
0.033306003436245887;0.00048044730169516988;-0.00048044730169517075;2.0952597216811758e-06;-2.0952597216832773e-06
0.033769803108250895;0.00048130259530698304;-0.00048130259530698244;2.1023552011408408e-06;-2.102355201142839e-06
0.034240061379714241;0.00048215025021082481;-0.00048215025021082437;2.1094033410260795e-06;-2.1094033410241826e-06
0.034716868189265615;0.00048299029404482536;-0.00048299029404482406;2.1164039762606356e-06;-2.1164039762596374e-06
0.035200314727966787;0.0004838227552874699;-0.00048382275528746816;2.1233569531829416e-06;-2.1233569531839013e-06
0.035690493456752299;0.00048464766323772282;-0.0004846476632377225;2.1302621294500963e-06;-2.1302621294505249e-06
0.036187498124112802;0.00048546504799518414;-0.00048546504799518294;2.1371193739243138e-06;-2.1371193739257021e-06
0.036691423784024922;0.00048627494044025402;-0.00048627494044025386;2.1439285665670932e-06;-2.1439285665679805e-06
0.03720236681413068;0.0004870773722143438;-0.00048707737221434402;2.1506895983220493e-06;-2.1506895983231835e-06
0.037720424934169973;0.00048787237570013429;-0.00048787237570013472;2.1574023709980731e-06;-2.1574023709983679e-06
0.038245697224669993;0.00048865998400188509;-0.00048865998400188378;2.1640667971441954e-06;-2.1640667971452025e-06
0.03877828414589457;0.00048944023092582225;-0.00048944023092582062;2.1706827999327004e-06;-2.1706827999329757e-06
0.039318287557057685;0.0004902131509605973;-0.00049021315096059795;2.1772503130203631e-06;-2.1772503130200048e-06
0.039865810735804405;0.00049097877925784661;-0.0004909787792578465;2.1837692804290452e-06;-2.1837692804289825e-06
0.040420958397963058;0.00049173715161282745;-0.00049173715161282766;2.1902396564083221e-06;-2.1902396564078193e-06
0.040983836717572615;0.0004924883044451875;-0.00049248830444518848;2.1966614052852512e-06;-2.1966614052850725e-06
0.041554553347188751;0.0004932322747798275;-0.00049323227477982685;2.2030345013586486e-06;-2.2030345013590238e-06
0.04213321743847287;0.00049396910022789947;-0.00049396910022790088;2.2093589287203563e-06;-2.209358928718979e-06
0.042719939663067787;0.00049469881896794696;-0.00049469881896794751;2.2156346811382916e-06;-2.2156346811392039e-06
0.043314832233763985;0.00049542146972716256;-0.00049542146972716278;2.2218617619017483e-06;-2.2218617619009817e-06
0.043918008925960858;0.00049613709176281665;-0.00049613709176281676;2.2280401836765695e-06;-2.2280401836764615e-06
0.044529585099426554;0.00049684572484383056;-0.00049684572484383143;2.2341699683547612e-06;-2.2341699683534542e-06
0.045149677720360999;0.0004975474092325144;-0.00049754740923251353;2.2402511469055506e-06;-2.2402511469056226e-06
0.045778405383766187;0.00049824218566647805;-0.00049824218566647729;2.2462837592262849e-06;-2.2462837592268223e-06
0.046415888336127774;0.00049893009534071131;-0.0004989300953407111;2.2522678539787535e-06;-2.252267853980451e-06
0.047062248498412812;0.00049961117988986023;-0.0004996111798898611;2.2582034884561922e-06;-2.2582034884547273e-06
0.047717609489387455;0.00050028548137067493;-0.00050028548137067471;2.2640907284036975e-06;-2.2640907284029847e-06
0.048382096649259548;0.00050095304224465759;-0.00050095304224465813;2.2699296478806535e-06;-2.2699296478793084e-06
0.049055837063650479;0.00050161390536092125;-0.0005016139053609219;2.2757203290934405e-06;-2.2757203290934748e-06
0.049738959587900651;0.0005022681139392318;-0.00050226811393923234;2.2814628622440012e-06;-2.2814628622434172e-06
0.050431594871713586;0.00050291571155327858;-0.00050291571155327902;2.2871573453691294e-06;-2.2871573453679147e-06
0.051133875384143261;0.00050355674211414428;-0.00050355674211414396;2.2928038841824064e-06;-2.2928038841837922e-06
0.051845935438929104;0.00050419124985399911;-0.00050419124985399792;2.2984025919191007e-06;-2.2984025919172707e-06
0.05256791122018422;0.00050481927931001792;-0.00050481927931001706;2.3039535891678158e-06;-2.3039535891693316e-06
0.053299940808440902;0.00050544087530851839;-0.0005054408753085185;2.3094570037270457e-06;-2.3094570037281943e-06
0.054042164207059151;0.00050605608294933117;-0.00050605608294933106;2.3149129704310092e-06;-2.3149129704309114e-06
0.054794723369002873;0.00050666494759039394;-0.00050666494759039524;2.3203216309969831e-06;-2.3203216309978484e-06
0.055557762223988748;0.00050726751483259707;-0.00050726751483259598;2.325683133874621e-06;-2.3256831338758076e-06
0.05633142670601355;0.00050786383050484426;-0.00050786383050484285;2.3309976340767957e-06;-2.3309976340770007e-06
0.057115864781264319;0.00050845394064937227;-0.00050845394064937194;2.3362652930263679e-06;-2.3362652930264242e-06
0.057911226476417582;0.00050903789150730434;-0.00050903789150730434;2.3414862783992362e-06;-2.3414862784001497e-06
0.058717663907332553;0.00050961572950444128;-0.00050961572950444138;2.346660763971914e-06;-2.346660763970812e-06
0.059535331308143667;0.00051018750123731646;-0.00051018750123731516;2.3517889294568968e-06;-2.351788929457034e-06
0.060364385060758668;0.00051075325345947061;-0.00051075325345947158;2.356870960357599e-06;-2.3568709603554806e-06
0.061204983724766994;0.00051131303306800537;-0.00051131303306800537;2.3619070478084155e-06;-2.361907047807571e-06
0.062057288067765004;0.00051186688709036073;-0.00051186688709036062;2.3668973884262304e-06;-2.3668973884272222e-06
0.062921461096103443;0.00051241486267135762;-0.00051241486267135762;2.3718421841508011e-06;-2.3718421841519399e-06
0.063797668086062825;0.0005129570070604891;-0.00051295700706048965;2.3767416421075483e-06;-2.3767416421075293e-06
0.064686076615463245;0.00051349336759945712;-0.00051349336759945702;2.3815959744436367e-06;-2.3815959744430662e-06
0.065586856595714324;0.00051402399170996627;-0.00051402399170996714;2.3864053981886499e-06;-2.3864053981865277e-06
0.066500180304311179;0.00051454892688176978;-0.00051454892688176934;2.3911701351030287e-06;-2.3911701351021995e-06
0.067426222417783427;0.00051506822066096371;-0.00051506822066096295;2.3958904115386548e-06;-2.395890411538338e-06
0.068365160045102388;0.00051558192063853544;-0.00051558192063853674;2.4005664582848737e-06;-2.4005664582845247e-06
0.069317172761554038;0.00051609007443916433;-0.00051609007443916401;2.4051985104421404e-06;-2.4051985104415669e-06
0.07028244264308349;0.00051659272971026635;-0.00051659272971026776;2.4097868072565374e-06;-2.4097868072576961e-06
0.071261154301117458;0.00051708993411130565;-0.00051708993411130641;2.4143315920070907e-06;-2.4143315920076019e-06
0.072253494917872141;0.00051758173530332672;-0.00051758173530332759;2.4188331118460449e-06;-2.4188331118468144e-06
0.073259654282152295;0.00051806818093876517;-0.00051806818093876571;2.4232916176799423e-06;-2.4232916176827062e-06
0.074279824825649141;0.00051854931865148778;-0.00051854931865148734;2.4277073640202213e-06;-2.4277073640198829e-06
0.075314201659743715;0.00051902519604707874;-0.00051902519604707907;2.4320806088603076e-06;-2.4320806088602745e-06
0.076362982612822414;0.00051949586069338313;-0.0005194958606933828;2.4364116135420771e-06;-2.4364116135434434e-06
0.077426368268112694;0.00051996136011127488;-0.00051996136011127445;2.4407006426303968e-06;-2.4407006426305845e-06
0.078504562002045086;0.00052042174176568194;-0.00052042174176568194;2.4449479637714074e-06;-2.4449479637737105e-06
0.079597770023149814;0.00052087705305684667;-0.0005208770530568458;2.4491538475899396e-06;-2.4491538475886063e-06
0.080706201411495038;0.00052132734131181283;-0.00052132734131181435;2.4533185675437473e-06;-2.453318567541232e-06
0.081830068158673899;0.00052177265377617501;-0.00052177265377617566;2.457442399820396e-06;-2.45744239981876e-06
0.082969585208349073;0.00052221303760602647;-0.0005222130376060269;2.4615256232039261e-06;-2.461525623203243e-06
0.084124970497361187;0.00052264853986017362;-0.00052264853986017427;2.4655685189659137e-06;-2.4655685189670411e-06
0.085296444997410209;0.00052307920749255436;-0.00052307920749255479;2.4695713707480501e-06;-2.4695713707515539e-06
0.086484232757317217;0.00052350508734490351;-0.00052350508734490286;2.4735344644439052e-06;-2.4735344644448975e-06
0.087688560945874308;0.00052392622613962436;-0.00052392622613962425;2.4774580880920708e-06;-2.4774580880915541e-06
0.088909659895291579;0.00052434267047290128;-0.00052434267047290128;2.4813425317649229e-06;-2.4813425317633195e-06
0.09014776314524918;0.0005247544668080178;-0.00052475446680801932;2.4851880874614521e-06;-2.4851880874622196e-06
0.09140310748756228;0.00052516166146890928;-0.00052516166146890928;2.4889950490046341e-06;-2.488995049003793e-06
0.092675933011468786;0.00052556430063390705;-0.00052556430063390683;2.4927637119302974e-06;-2.4927637119319288e-06
0.093966483149546962;0.00052596243032972101;-0.00052596243032972166;2.4964943733938703e-06;-2.4964943733937932e-06
0.095275004724272902;0.00052635609642561593;-0.00052635609642561788;2.5001873320653613e-06;-2.5001873320656861e-06
0.096601747995226458;0.0005267453446278007;-0.00052674534462780005;2.5038428880383865e-06;-2.503842888038068e-06
0.097946966706953908;0.00052713022047401665;-0.00052713022047401784;2.5074613427256238e-06;-2.5074613427262578e-06
0.099310918137497955;0.00052751076932834053;-0.0005275107693283414;2.5110429987771075e-06;-2.5110429987740667e-06
0.10069386314760273;0.00052788703637617399;-0.00052788703637617366;2.5145881599715192e-06;-2.5145881599747363e-06
0.10209606623060465;0.00052825906661943057;-0.00052825906661943057;2.5180971311568027e-06;-2.5180971311533455e-06
0.10351779556301763;0.00052862690487192276;-0.00052862690487192384;2.5215702181219371e-06;-2.5215702181208469e-06
0.10495932305582274;0.00052899059575493997;-0.00052899059575494019;2.5250077275539775e-06;-2.5250077275537365e-06
0.10642092440647241;0.00052935018369300118;-0.00052935018369300053;2.5284099669263226e-06;-2.5284099669260871e-06
0.10790287915161839;0.0005297057129098015;-0.00052970571290980161;2.5317772444264219e-06;-2.5317772444264452e-06
0.10940547072057427;0.00053005722742435161;-0.00053005722742435161;2.5351098688797406e-06;-2.5351098688815096e-06
0.11092898648952228;0.00053040477104726656;-0.00053040477104726732;2.5384081496694952e-06;-2.5384081496705853e-06
0.11247371783647517;0.00053074838737726139;-0.00053074838737726345;2.5416723966628316e-06;-2.5416723966612964e-06
0.11403996019700324;0.00053108811979780382;-0.00053108811979780393;2.5449029201334509e-06;-2.5449029201348409e-06
0.11562801312073757;0.00053142401147392789;-0.0005314240114739294;2.5481000306955086e-06;-2.5481000306969431e-06
0.11723818032865989;0.00053175610534924081;-0.0005317561053492419;2.5512640392365659e-06;-2.5512640392382663e-06
0.11887076977119033;0.00053208444414306938;-0.0005320844441430709;2.5543952568420797e-06;-2.5543952568421284e-06
0.12052609368708422;0.00053240907034777943;-0.00053240907034777889;2.5574939947330754e-06;-2.5574939947330495e-06
0.12220446866314881;0.00053273002622624636;-0.00053273002622624538;2.5605605642055819e-06;-2.5605605642053494e-06
0.12390621569479163;0.00053304735380948836;-0.00053304735380948923;2.563595276568023e-06;-2.5635952765684922e-06
0.12563166024741204;0.00053336109489444949;-0.00053336109489445058;2.5665984430768433e-06;-2.5665984430781969e-06
0.12738113231864784;0.0005336712910419284;-0.00053367129104192764;2.5695703748856621e-06;-2.5695703748850823e-06
0.12915496650148836;0.00053397798357464863;-0.00053397798357464809;2.5725113829775314e-06;-2.5725113829787363e-06
0.1309535020482667;0.00053428121357549198;-0.00053428121357549057;2.5754217781265374e-06;-2.5754217781277317e-06
0.13277708293554297;0.00053458102188584883;-0.00053458102188584872;2.5783018708325586e-06;-2.5783018708316463e-06
0.13462605792989099;0.00053487744910412282;-0.00053487744910412488;2.5811519712690942e-06;-2.5811519712686461e-06
0.13650078065460139;0.00053517053558436761;-0.00053517053558436751;2.5839723892452917e-06;-2.5839723892479213e-06
0.13840160965731313;0.00053546032143504132;-0.00053546032143504067;2.5867634341520544e-06;-2.5867634341540233e-06
0.14032890847858726;0.00053574684651790864;-0.00053574684651790756;2.5895254149071579e-06;-2.5895254149047087e-06
0.14228304572143527;0.00053603015044706545;-0.00053603015044706491;2.5922586399294973e-06;-2.5922586399284651e-06
0.14426439512181577;0.00053631027258808147;-0.00053631027258808125;2.5949634170777719e-06;-2.5949634170789302e-06
0.14627333562011299;0.00053658725205726584;-0.00053658725205726486;2.5976400536250521e-06;-2.5976400536271574e-06
0.1483102514336104;0.00053686112772105099;-0.00053686112772105218;2.6002888562064606e-06;-2.6002888562081742e-06
0.15037553212997382;0.00053713193819550007;-0.00053713193819550007;2.6029101307917935e-06;-2.6029101307913645e-06
0.15246957270175737;0.00053739972184591565;-0.00053739972184591576;2.6055041826396136e-06;-2.6055041826404149e-06
0.15459277364194773;0.00053766451678656361;-0.00053766451678656404;2.6080713162691996e-06;-2.608071316269992e-06
0.15674554102055949;0.00053792636088051469;-0.00053792636088051426;2.6106118354241338e-06;-2.610611835424634e-06
0.15892828656229777;0.00053818529173957103;-0.00053818529173957081;2.6131260430421066e-06;-2.6131260430423882e-06
0.16114142772530193;0.00053844134672432142;-0.00053844134672432088;2.615614241221203e-06;-2.6156142412196592e-06
0.16338538778098613;0.00053869456294427165;-0.00053869456294427186;2.6180767311932082e-06;-2.6180767311925314e-06
0.16566059589499138;0.00053894497725809516;-0.00053894497725809657;2.6205138133018654e-06;-2.6205138133004872e-06
0.16796748720926533;0.0005391926262739656;-0.00053919262627396571;2.6229257869576119e-06;-2.622925786956919e-06
0.17030650292528443;0.0005394375463499846;-0.00053943754634998525;2.6253129506371825e-06;-2.6253129506372647e-06
0.17267809038843554;0.0005396797735947134;-0.00053967977359471275;2.6276756018423308e-06;-2.6276756018442133e-06
0.17508270317357241;0.00053991934386776839;-0.00053991934386776882;2.6300140370840708e-06;-2.6300140370849966e-06
0.17752080117176347;0.00054015629278053871;-0.00054015629278053882;2.6323285518647094e-06;-2.6323285518642583e-06
0.17999285067824763;0.00054039065569695048;-0.00054039065569694918;2.6346194406454217e-06;-2.6346194406458617e-06
0.18249932448161524;0.00054062246773434056;-0.0005406224677343424;2.6368869968431188e-06;-2.6368869968439417e-06
0.18504070195423017;0.00054085176376440921;-0.00054085176376440899;2.6391315128054638e-06;-2.6391315128054866e-06
0.18761746914391206;0.00054107857841422565;-0.00054107857841422565;2.6413532797960279e-06;-2.6413532797966525e-06
0.19023011886689442;0.00054130294606734416;-0.0005413029460673446;2.6435525879785382e-06;-2.6435525879778788e-06
0.19287915080207776;0.00054152490086497511;-0.00054152490086497348;2.6457297264017744e-06;-2.6457297264022602e-06
0.19556507158659492;0.00054174447670722657;-0.00054174447670722733;2.6478849829911298e-06;-2.6478849829908969e-06
0.19828839491270708;0.00054196170725442916;-0.00054196170725442938;2.6500186445346856e-06;-2.6500186445317359e-06
0.2010496416260498;0.0005421766259285192;-0.00054217662592851747;2.652130996667067e-06;-2.6521309966654509e-06
0.20384933982524625;0.00054238926591448813;-0.00054238926591448737;2.6542223238773967e-06;-2.6542223238747395e-06
0.20668802496290825;0.00054259966016190903;-0.00054259966016191022;2.6562929094764923e-06;-2.6562929094762315e-06
0.2095662399480433;0.00054280784138651078;-0.00054280784138651143;2.6583430356120245e-06;-2.6583430356126648e-06
0.21248453524988822;0.00054301384207182499;-0.0005430138420718251;2.6603729832473386e-06;-2.6603729832501262e-06
0.21544346900318834;0.00054321769447088946;-0.00054321769447088816;2.6623830321629496e-06;-2.662383032161619e-06
0.21844360711494268;0.00054341943060800038;-0.00054341943060799984;2.6643734609468258e-06;-2.6643734609480418e-06
0.221485523372636;0.00054361908228054649;-0.00054361908228054735;2.6663445470028737e-06;-2.6663445470034344e-06
0.22456979955397741;0.00054381668106086908;-0.00054381668106086897;2.6682965665340462e-06;-2.6682965665325186e-06
0.22769702553816795;0.0005440122582981902;-0.00054401225829818988;2.6702297945483549e-06;-2.6702297945493353e-06
0.23086779941871685;0.00054420584512059739;-0.00054420584512059761;2.6721445048560169e-06;-2.6721445048569711e-06
0.23408272761782931;0.00054439747243706827;-0.00054439747243706751;2.6740409700753956e-06;-2.6740409700734482e-06
0.23734242500238667;0.00054458717093954878;-0.00054458717093954889;2.6759194616225343e-06;-2.6759194616228825e-06
0.24064751500154241;0.00054477497110508343;-0.00054477497110508441;2.6777802497291072e-06;-2.6777802497291173e-06
0.24399862972595496;0.00054496090319798649;-0.00054496090319798671;2.6796236034258169e-06;-2.6796236034267512e-06
0.2473964100886813;0.00054514499727205715;-0.00054514499727205585;2.6814497905656188e-06;-2.6814497905656501e-06
0.250841505927754;0.00054532728317284787;-0.0005453272831728456;2.6832590778129775e-06;-2.683259077813592e-06
0.2543345761304649;0.00054550779053996409;-0.00054550779053996344;2.6850517306566779e-06;-2.6850517306587718e-06
0.25787628875938007;0.0005456865488094177;-0.0005456865488094177;2.6868280134174154e-06;-2.6868280134161601e-06
0.26146732118010912;0.00054586358721600754;-0.00054586358721600732;2.6885881892474656e-06;-2.6885881892474075e-06
0.26510836019085382;0.00054603893479575122;-0.00054603893479575132;2.6903325201411565e-06;-2.6903325201417168e-06
0.2688001021537606;0.00054621262038834597;-0.00054621262038834575;2.6920612669503048e-06;-2.6920612669493417e-06
0.27254325312810285;0.00054638467263967531;-0.00054638467263967423;2.6937746893796515e-06;-2.6937746893788295e-06
0.27633852900531697;0.00054655512000434056;-0.00054655512000434197;2.6954730460060869e-06;-2.695473046008592e-06
0.28018665564591944;0.00054672399074824922;-0.00054672399074824803;2.697156594293746e-06;-2.6971565942919346e-06
0.28408836901833034;0.00054689131295120193;-0.00054689131295120052;2.6988255905814718e-06;-2.6988255905823794e-06
0.28804441533962966;0.00054705711450955363;-0.00054705711450955298;2.7004802901304978e-06;-2.7004802901312754e-06
0.29205555121827459;0.00054722142313887471;-0.0005472214231388745;2.7021209471012922e-06;-2.7021209471013405e-06
0.29612254379880343;0.00054738426637666708;-0.00054738426637666686;2.7037478145888481e-06;-2.7037478145895718e-06
0.30024617090855493;0.00054754567158508982;-0.0005475456715850896;2.705361144633953e-06;-2.7053611446339326e-06
0.30442722120643018;0.00054770566595373584;-0.00054770566595373595;2.706961188224304e-06;-2.7069611882241049e-06
0.30866649433372728;0.0005478642765024221;-0.00054786427650242318;2.7085481953247588e-06;-2.7085481953260848e-06
0.31296480106707514;0.00054802153008401888;-0.00054802153008401812;2.7101224148836844e-06;-2.7101224148834108e-06
0.31732296347349764;0.00054817745338729966;-0.00054817745338729923;2.7116840948521388e-06;-2.7116840948533483e-06
0.3217418150676371;0.00054833207293982053;-0.00054833207293982053;2.7132334821989073e-06;-2.7132334821993571e-06
0.32622220097116689;0.00054848541511083441;-0.00054848541511083506;2.7147708229307957e-06;-2.7147708229332936e-06
0.33076497807442407;0.00054863750611421362;-0.00054863750611421405;2.7162963621084794e-06;-2.7162963621089012e-06
0.33537101520029294;0.00054878837201142007;-0.00054878837201142029;2.7178103438559505e-06;-2.7178103438577026e-06
0.34004119327037063;0.00054893803871447933;-0.00054893803871447879;2.7193130114041082e-06;-2.7193130114043543e-06
0.34477640547344635;0.00054908653198899502;-0.00054908653198899513;2.7208046070767261e-06;-2.7208046070752256e-06
0.34957755743632746;0.0005492338774571808;-0.00054923387745718112;2.722285372335769e-06;-2.7222853723354408e-06
0.35444556739704336;0.00054938010060091489;-0.000549380100600915;2.7237555477945379e-06;-2.7237555477934796e-06
0.3593813663804627;0.00054952522676482223;-0.00054952522676482137;2.7252153732329836e-06;-2.725215373234022e-06
0.36438589837635449;0.00054966928115937077;-0.0005496692811593699;2.7266650876275817e-06;-2.7266650876301499e-06
0.36946012051993027;0.00054981228886400802;-0.00054981228886400802;2.7281049291680291e-06;-2.7281049291663596e-06
0.37460500327489921;0.00054995427483029477;-0.00054995427483029618;2.7295351352801553e-06;-2.7295351352811899e-06
0.37982153061907342;0.00055009526388508795;-0.00055009526388508849;2.7309559426470144e-06;-2.7309559426498681e-06
0.38511070023255706;0.00055023528073371573;-0.00055023528073371562;2.7323675872445127e-06;-2.7323675872445089e-06
0.39047352368855603;0.00055037434996320258;-0.00055037434996320247;2.7337703043401742e-06;-2.7337703043414778e-06
0.39591102664684585;0.00055051249604549653;-0.00055051249604549663;2.7351643285487349e-06;-2.7351643285489327e-06
0.40142424904993207;0.00055064974334072573;-0.00055064974334072519;2.7365498938304667e-06;-2.7365498938302617e-06
0.40701424532194375;0.00055078611610046837;-0.00055078611610046913;2.7379272335342263e-06;-2.7379272335344609e-06
0.41268208457029532;0.00055092163847105804;-0.00055092163847105728;2.7392965804100987e-06;-2.7392965804091627e-06
0.41842885079015812;0.00055105633449688642;-0.00055105633449688653;2.7406581666462751e-06;-2.7406581666442248e-06
0.42425564307177771;0.00055119022812375297;-0.00055119022812375243;2.7420122238887749e-06;-2.7420122238896482e-06
0.43016357581067938;0.00055132334320221127;-0.00055132334320221149;2.7433589832739993e-06;-2.74335898327381e-06
0.43615377892080043;0.00055145570349095663;-0.00055145570349095544;2.7446986754509931e-06;-2.7446986754534554e-06
0.44222739805058986;0.00055158733266020697;-0.00055158733266020871;2.746031530614416e-06;-2.7460315306164442e-06
0.44838559480211876;0.00055171825429514644;-0.00055171825429514688;2.7473577785306053e-06;-2.7473577785295405e-06
0.45462954695323993;0.00055184849189933481;-0.00055184849189933612;2.7486776485627656e-06;-2.7486776485612524e-06
0.4609604486828433;0.00055197806889818529;-0.00055197806889818442;2.7499913697064478e-06;-2.749991369707659e-06
0.46737951079924617;0.00055210700864243858;-0.00055210700864243858;2.7512991706235911e-06;-2.7512991706248147e-06
0.47388796097176528;0.00055223533441165797;-0.00055223533441165775;2.7526012796618671e-06;-2.7526012796627319e-06
0.48048704396551301;0.00055236306941775708;-0.00055236306941775708;2.753897924885075e-06;-2.7538979248868864e-06
0.48717802187946307;0.00055249023680853631;-0.00055249023680853599;2.7551893341219447e-06;-2.7551893341209076e-06
0.49396217438783202;0.00055261685967124339;-0.00055261685967124285;2.7564757349731511e-06;-2.7564757349742311e-06
0.50084079898482103;0.00055274296103616281;-0.00055274296103616206;2.7577573548673009e-06;-2.7577573548684427e-06
0.50781521123276729;0.00055286856388021323;-0.00055286856388021312;2.7590344210776263e-06;-2.759034421078899e-06
0.51488674501374931;0.0005529936911305818;-0.00055299369113058201;2.7603071607599374e-06;-2.760307160761925e-06
0.52205675278469754;0.00055311836566836648;-0.00055311836566836767;2.7615758009866636e-06;-2.7615758009859335e-06
0.52932660583605606;0.00055324261033225166;-0.00055324261033225187;2.7628405687811988e-06;-2.7628405687821699e-06
0.53669769455404737;0.00055336644792219382;-0.00055336644792219533;2.7641016911518326e-06;-2.7641016911489243e-06
0.54417142868658908;0.00055348990120315052;-0.00055348990120315127;2.7653593951275085e-06;-2.7653593951276839e-06
0.5517492376129125;0.00055361299290880594;-0.0005536129929088054;2.7666139077969378e-06;-2.7666139077957032e-06
0.55943257061693785;0.00055373574574534457;-0.00055373574574534435;2.7678654563316348e-06;-2.7678654563328186e-06
0.56722289716445429;0.00055385818239523548;-0.00055385818239523591;2.7691142680404441e-06;-2.7691142680394505e-06
0.57512170718416122;0.00055398032552103843;-0.00055398032552103833;2.7703605703908325e-06;-2.7703605703929789e-06
0.58313051135262217;0.00055410219776925182;-0.00055410219776925052;2.7716045910623506e-06;-2.7716045910626619e-06
