kL1;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.31;0.16137306297139761;-9.6220513832293122;0.0030895558490187033;1;0.97879374599456725;283.50773544386203;250;250;0.58319670110750021;0.58961574170303466;0.34369051428428149;0.58932177365133842;0.58319670110750021;0.51809917637757263;0.30198228931193272;0.51780520832587584;0.95986693506991894
0.32000000000000001;0.16212755972461335;-9.6153909516058516;0.0030873634960459835;1;1.0098047744243812;284.27486527578878;250;250;0.58644632063027424;0.58309635492539991;0.34178696931631924;0.58281032260376175;0.58644632063027424;0.50904101470971141;0.29835748752380575;0.5087549823880736;0.96004627859378422
0.33000000000000002;0.16289160543994535;-9.6113941025457947;0.0030860478447734879;1;1.0413609519808915;285.05159417547998;250;250;0.58992488685536593;0.57637047808018993;0.33985137571759211;0.57609262346803602;0.58992488685536604;0.49992331292967751;0.2947532904657626;0.49964545831752355;0.96021887601601064
0.34000000000000002;0.16364343776556803;-9.5975013565741136;0.0030814754305351997;1;1.0724640954419355;285.81580044091271;250;250;0.59332892145231908;0.56974150127944856;0.33788441395439284;0.56947234786286383;0.59332892145231908;0.49102303425935911;0.29117847081898335;0.49075388084277455;0.96037987957513726
0.35000000000000003;0.16448344125601599;-9.5872421574316569;0.003078098781930212;1;1.1037650678961812;286.66950566788682;250;250;0.59700429480064976;0.56288053519449999;0.33588644333773132;0.5626198107165874;0.59700429480064987;0.48206924883889929;0.28764175831507272;0.48180852436098692;0.96054942443729663
0.36000000000000004;0.16528361215445347;-9.586705048056654;0.0030779219480329329;1;1.1353932682871806;287.48260906149972;250;250;0.60107733890022885;0.55569997231430335;0.33386722695660315;0.55544803530186126;0.60107733890022896;0.4729885791705935;0.284151282869051;0.4727366421581507;0.96070080480474185
0.37;0.16610595915379256;-9.5604294132910255;0.0030692768674840058;1;1.1659812877029174;288.31812707969812;250;250;0.60469903333661335;0.54897488779153081;0.3318178210738954;0.54873218374930799;0.60469903333661346;0.46446560674106524;0.28071514051470714;0.46422290269884303;0.96084611213800675
0.38;0.16693403455821701;-9.5579040837011782;0.0030684458254068223;1;1.1994364150690977;289.15934406386236;250;250;0.60907214164669865;0.5416361362625014;0.32975319693635985;0.54140252753119367;0.60907214164669865;0.45558389935096139;0.27734117670715852;0.45535029061965271;0.96098193872511783
0.39000000000000001;0.16777550592658394;-9.5320984196379506;0.0030599574346852334;1;1.2290296603441231;290.01404669007979;250;250;0.61305094137699667;0.53470419301103844;0.32766350539731182;0.5344800623930771;0.61305094137699667;0.44722878136972266;0.27403662194326234;0.44700465075176038;0.96110920183368298
0.40000000000000002;0.16859061814469925;-9.5281668019011327;0.0030586643400026012;1;1.2613896510601037;290.84185911723227;250;250;0.61773391793639032;0.52724612110484159;0.32556520096557401;0.52703144754162312;0.61773391793639032;0.4386049519950429;0.27080854428091578;0.43839027843182415;0.96122215969586944
0.41000000000000003;0.16941430665192483;-9.5142883610442013;0.0030541004114210922;1;1.2930008540957223;291.6782664523688;250;250;0.62234800974482007;0.51993043601632039;0.32345005537810528;0.51972537923071171;0.62234800974482007;0.43029161952280265;0.26766351633748348;0.43008656273719414;0.96132601441124232
