kL1;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
-0.22999999999999998;0.1377708677262123;-9.8049219911092234;0.0015751656011610384;0.49581356985703745;-0.71738995096765568;259.44736383201354;250;250;0.22267666790163218;0.95133634775221743;0.21127695987981704;0.94880600590426034;0.58076136409149515;0.76734987674800659;0.44508371306425792;0.7663796880849979;0.9496140567887501
-0.22;0.13734678525855973;-9.7988016908162567;0.00157415624877402;0.49473572227734064;-0.68596387221243305;259.01375937701255;250;250;0.22314777199526975;0.95777511758551581;0.21315561728455124;0.95522180382365496;0.58163703706420866;0.77878834448142975;0.45240237890715501;0.7778087537042675;0.94934297843532378
-0.20999999999999999;0.1369155432669866;-9.8059695069790926;0.0015753384053458352;0.49472787968564924;-0.65451879463174767;258.5727808592103;250;250;0.22430333430333016;0.96304721674004345;0.21543854662183209;0.96047857376248347;0.58269091208142343;0.78966582685338627;0.45955494570422956;0.7886770433104211;0.94906394099365077
-0.19999999999999998;0.13652893879687306;-9.801835185766322;0.0015746564696689392;0.49485188961618631;-0.62309210380514646;258.17740122397265;250;250;0.22550463366313142;0.9679792604435874;0.21770190240832235;0.96539879856098598;0.58373842905066642;0.80019320115904358;0.46652161607008652;0.79919634009498131;0.94881087206044279
-0.19;0.13617893179165522;-9.7978041951664636;0.0015739918400869087;0.49543718298646527;-0.59166602385104405;257.81941158718485;250;250;0.226979167382035;0.97224802949087774;0.22009238328799338;0.9696589595711651;0.58485065435911732;0.81024261062091008;0.47328325607660848;0.80923779865688106;0.94857937148919969
-0.17999999999999999;0.13583980520474112;-9.8009448354252484;0.001574509497916653;0.49658978023959849;-0.56023214049030745;257.47251570010178;250;250;0.22880192293330792;0.97574910415943461;0.22265981820384589;0.97315536228577781;0.58604578910393101;0.81975553556565617;0.47982082658460529;0.81874289604273998;0.94835289270717171
-0.16999999999999998;0.13553356726886676;-9.7996569936283731;0.0015742972281769772;0.49792214791014289;-0.52880428333468843;257.15923230706676;250;250;0.23070711915623146;0.97883473685470357;0.22522525732812565;0.97623887009575294;0.58724507557035577;0.82881118907329909;0.48611640441923498;0.82779136793458741;0.94814653089477863
-0.16;0.13524921337535459;-9.7937076871403335;0.0015733161999955567;0.49939821741725621;-0.49738405732802382;256.86831111036736;250;250;0.23266919612813053;0.98154079018522489;0.2277705823518115;0.97894601495239886;0.58843675785967497;0.83739817811155071;0.49215214469800456;0.83637219824287135;0.94795333993046116
-0.14999999999999999;0.13499595402477974;-9.7957612578644291;0.0015736549342181545;0.50122533187791429;-0.46595408333120703;256.60918196468515;250;250;0.23483528034960605;0.98365568623071709;0.23038796421907537;0.98106197619067359;0.58967139336844765;0.84542025450015679;0.49791104482861609;0.84438731542383572;0.94777999214453745
-0.13999999999999999;0.13477111974807449;-9.7908963625213765;0.001572852732183337;0.50304978826964941;-0.4345351887070148;256.37912033146142;250;250;0.23695641444960369;0.98552327787645655;0.2329122098142995;0.98293270665536547;0.59086638611178199;0.85296888634087498;0.50337679087009801;0.85192998400634623;0.94762508433207637
