g1d;NAtoms;OmegaScattering;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.050000000000000003;1093;1;0.22361833870112591;-2.1752483055849527;0.031813570043506094;0.16446322963644922;0.054550418252144753;36.221905500846233;27.324999999999999;27.324999999999999;0.019144822113381078;0.8931884189035999;0.016856859041902175;0.8804918082848231;0.39917161238983229;0.62440694049227019;0.24900245087196229;0.62379799350256826;0.78118314241494236
0.050000000000000003;1096;1;0.22348052754699876;-2.1804674805064659;0.031638958854019197;0.1649830516738921;0.052806181423949258;36.309906865772327;27.400000000000002;27.400000000000002;0.01928439655576213;0.89360865374629161;0.016988474157270245;0.88094403722444359;0.39944391955645109;0.62492777123099197;0.24937936889295062;0.62431634751097342;0.7815935594706408
0.050000000000000003;1099;1;0.22334174407340451;-2.1819762349975438;0.031548650752973396;0.16494199657808792;0.054234462305279812;36.397712603904381;27.475000000000001;27.475000000000001;0.019295623479459373;0.89405280817593336;0.017005783224732438;0.88132851694766323;0.39965904797189783;0.62503697358639088;0.24955615867818962;0.62442264211102572;0.78200188452284558
0.050000000000000003;1101;1;0.22324992431022089;-2.1845059514892431;0.031465505893048668;0.16516648226489217;0.054132099821708926;36.456285593579416;27.525000000000002;27.525000000000002;0.019357724639689634;0.89418393941251795;0.017063025425661092;0.88145821594529439;0.39982414179513348;0.62524137720984363;0.24974025600701361;0.62462525370711208;0.78227322188224113
0.050000000000000003;1104;1;0.22310306969040522;-2.189997752094766;0.031298460839927586;0.16574636909508653;0.052413932682888804;36.543009127041934;27.599999999999998;27.599999999999998;0.019508878240916249;0.89445494611652421;0.017202333126846003;0.88176946487714003;0.40009640061382168;0.62575640963466517;0.2501154076469308;0.62513785993377502;0.78267662657039527
0.050000000000000003;1106;1;0.22302188177778573;-2.192366416858837;0.031214167356418677;0.16593494667170322;0.052311989237151559;36.602734444955871;27.650000000000006;27.650000000000006;0.019564709080924909;0.89466310737813115;0.017255512605810621;0.88197133596196964;0.40025985224263866;0.62596118975925186;0.25029882250718594;0.62534081573450961;0.78294830319312569
0.050000000000000003;1109;1;0.22288464327528329;-2.1938188390008659;0.031125078822412791;0.16588565114241055;0.05371982845411287;36.690446125025915;27.725000000000001;27.725000000000001;0.019574417555383212;0.89512460930675952;0.017271932720473792;0.88237275370289592;0.40047167766672287;0.62607126159184701;0.2504741983224128;0.62544797120674367;0.78335080629418075
0.050000000000000003;1111;1;0.22279382114484161;-2.1958061800471995;0.031036016488047973;0.16599114365211198;0.053615845370143071;36.748953841244628;27.775000000000006;27.775000000000006;0.019615188145516761;0.89553410323960148;0.017315643987763269;0.88276716283860501;0.40062878671740182;0.62628428383159818;0.2506570868336217;0.62565920159509625;0.78361827840629683
0.050000000000000003;1114;1;0.2226644654602204;-2.201305320966183;0.03087329597084866;0.16657179671674849;0.051917767667990167;36.837459073834644;27.849999999999998;27.849999999999998;0.019767268671673072;0.89578154003160981;0.017455570248789982;0.88305423165539276;0.40090027170004267;0.62679346079878395;0.25103008460990267;0.62616591289747425;0.78401954038112132
0.050000000000000003;1116;1;0.22256857365671737;-2.203292042124211;0.030785521085341938;0.16667786050223199;0.051819035210026933;36.895278375410989;27.900000000000002;27.900000000000002;0.019808307538944622;0.896188384281425;0.01749958425729432;0.88344671663082885;0.40105593499238162;0.62700660804250574;0.25121233056350684;0.62637729215571591;0.78428384371193904
