OmegaScattering;OmegaStorageRetrieval;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
16.218100973589298;16.218100973589298;0.1335128128528601;-10.179956432919777;0.41267833868059978;0.52183165828691713;0.0042552296903663623;0.96982996223089024;0.95047349080140342;0.95047349080140342;0.25640268484967876;0.99200969363958924;0.25370181495586969;0.98946629636350136;0.60087023949508123;0.90338119080830315;0.54216273858610842;0.90229587513219911;0.94674034342879421
16.595869074375607;16.595869074375607;0.13349917054176391;-10.198953792195599;0.4321046033250836;0.52183694729181762;0.0042078920828290279;0.92612971867901339;0.90769513692525328;0.90769513692525328;0.25640595830003965;0.99201393873808885;0.25370650240971243;0.98947194554984408;0.60086734931232055;0.90338719106965149;0.54216408470130051;0.90230245547839361;0.94673058470382587
16.982436524617444;16.982436524617444;0.13349563717842167;-10.221617957692422;0.45257028918902864;0.52184747230190198;0.004164335789295542;0.8844344734634717;0.86684212613132905;0.86684212613132905;0.25641406908902348;0.9920076584745009;0.25371284927996857;0.9894653993883733;0.60086934046584728;0.9033865494827823;0.5421654091764847;0.90230166970434855;0.94672805660458215
17.378008287493753;17.378008287493753;0.13356084465980594;-10.241286822896283;0.47381686814249252;0.52182750636248765;0.0041071134760429983;0.84484939787103464;0.8278278037064779;0.8278278037064779;0.25640456508667048;0.99199264871768056;0.25369825215587027;0.9894451452926144;0.60088666179974148;0.90336513176746247;0.54216686690627358;0.90227808565829415;0.94677467331921328
17.782794100389228;17.782794100389228;0.13350432515144411;-10.260652419667524;0.49599621895596024;0.52183786258567777;0.0040501443084397541;0.80664195079714918;0.79056941504209477;0.79056941504209477;0.25640824974709508;0.9920158388091832;0.25370936232254787;0.98947425666994249;0.60087053029539739;0.90338948270267005;0.54216843490692757;0.90230491856604955;0.94673427236216046
18.197008586099834;18.197008586099834;0.13350535511970579;-10.283593269925401;0.51934505755862936;0.5218395991755751;0.0039946099811318855;0.77034026668317712;0.75498793010050402;0.75498793010050402;0.25641007701286739;0.99201564935263897;0.25371114963411789;0.98947417585848607;0.60087176768592354;0.90339017409326017;0.54216999140315036;0.90230565082322745;0.94673500915002506
18.620871366628677;18.620871366628677;0.1335063850879675;-10.307709023099228;0.54379674968340141;0.52184184949721568;0.0039347504285105247;0.73567228418526487;0.72100787578165126;0.72100787578165126;0.25641233039294858;0.99201515682793062;0.25371327719786119;0.98947377768085043;0.60087317737196067;0.90339083568503709;0.54217168089726353;0.90230634568938506;0.94673574591741783
19.054607179632473;19.054607179632473;0.13350811600685181;-10.337424465756699;0.56965093561498759;0.52185667308474548;0.003880142783249481;0.70256645735370216;0.68855717583454146;0.68855717583454146;0.25642427773735454;0.99200243062136573;0.25372152651924357;0.98945984661842623;0.60087825154648267;0.90338662409925463;0.54217339489270011;0.90230157855989357;0.94673698404982642
19.498445997580454;19.498445997580454;0.13350153565406858;-10.363408657651231;0.59644105302669592;0.52185997599272715;0.003812762790705226;0.67092804007966178;0.65756699797384544;0.65756699797384544;0.2564267625015576;0.9920053568957975;0.25372497051731524;0.9894636895233353;0.60087739182078359;0.90339066388629208;0.54217527437556523;0.90230599745592233;0.94673227679209926
19.952623149688797;19.952623149688797;0.13351075291633657;-10.391983028989115;0.62457336623984194;0.52186249533669926;0.0037503027534076276;0.64075500490388237;0.62797160787739492;0.62797160787739492;0.25642991837229134;0.99200022817529143;0.25372655834347474;0.98945770428826563;0.60088170182951528;0.90338750250603628;0.54217704072453332;0.90230246498396804;0.94673887012925018
