kd_ensemble;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.218;0.13427151692907521;-8.391874838669672;0.0026919088801200673;0.40503641242046479;0.0096019959379088013;255.86784638239823;250;250;0.15419003456829544;0.98869149069934026;0.15191018829883143;0.98521404917090027;0.55012618836068716;0.83973951669246816;0.46142651270439378;0.83876485516785115;0.94727742803144821
0.219;0.13423947347204396;-8.3937806614235768;0.0026924975570959972;0.40505340783353411;0.0096076916127924676;255.83505174150659;250;250;0.15419884609136753;0.98869140870718797;0.15191931312792001;0.98521692592889554;0.55011909129127834;0.83974956508643961;0.46142650642242178;0.83877566462805164;0.9472549677665375
0.22;0.13422396035013681;-8.3920205597385085;0.0026918928006368715;0.40504708981036647;0.0096049471937745146;255.81917483680206;250;250;0.15419464425814347;0.98870896381505224;0.15191822100652408;0.98523669053116825;0.55011276581254753;0.83975861088597137;0.46142652610560903;0.83878534508112357;0.94724408708426
0.221;0.13424680462027047;-8.390139615963335;0.0026912494056941733;0.40503136431575559;0.009600715089816414;255.84255477932746;250;250;0.1541862521403537;0.98871329893499305;0.15191032717270697;0.98523911868890246;0.5501171035041631;0.83975242168291353;0.46142649904540656;0.83877868204094952;0.94726010812909056
0.222;0.13423282097057396;-8.3935507421030238;0.0026923287070800199;0.40505213811194019;0.0096073576033823549;255.82824324794646;250;250;0.15419788175702348;0.98869720716516174;0.15191939228686333;0.98522360071229464;0.55011666415118343;0.83975303565257153;0.4614265159269329;0.83877938262223473;0.94725030236020413
0.223;0.1342468237403229;-8.3913999680980389;0.0026915976092640377;0.40503699581012031;0.0096023132468969433;255.84257434765604;250;250;0.15418953813204073;0.9887065453975068;0.15191247703883629;0.98523206489369941;0.55011823444801133;0.8397508431456352;0.46142652266337475;0.83877700059582672;0.94726012153410721
0.224;0.13426950847402638;-8.3932447556956919;0.002692167370103883;0.40504111345917138;0.0096033478160719478;255.86579085313653;250;250;0.15419270559006273;0.98868715597533874;0.15191215324055296;0.98520972609707713;0.55012646749474103;0.839739144407875;0.4614265348087318;0.83876446975920649;0.94727602081844275
0.22500000000000001;0.13421657288119623;-8.3935329553290536;0.0026922310855038017;0.40505421763926236;0.0096086778085829553;255.81161410553113;250;250;0.15419854411977113;0.9887050494264723;0.15192153967509589;0.98523329479098964;0.5501117645060486;0.83975999947502178;0.46142651556247016;0.838786852662186;0.94723890400231969
0.22600000000000001;0.13424509714139296;-8.3931079980580332;0.0026920626359752831;0.40504488231799191;0.0096061831553433969;255.84080726756991;250;250;0.1541940757542612;0.98869810895731602;0.15191561424533057;0.98522341732141638;0.55011924021238301;0.8397493888338633;0.46142651888876929;0.83877546022681848;0.94725891099220783
0.22700000000000001;0.13424524436479279;-8.3931079742147183;0.0026920324906928193;0.40504441898278698;0.0096057699378300915;255.84095794274734;250;250;0.15419380707401756;0.98869863950536607;0.15191543355809475;0.98522396223845021;0.55011919244946428;0.83974948139706362;0.46142653284987029;0.83877555843001861;0.94725901421474978
0.22800000000000001;0.13419112614130449;-8.3920520652665367;0.0026916589504396692;0.40505077253370497;0.0096061500653443592;255.78557042025224;250;250;0.15419567139607149;0.98872546487741941;0.15192236020342331;0.98525697140480106;0.5501027480744749;0.8397728356887677;0.46142651799094281;0.83880060517071475;0.94722104246725991
0.22900000000000001;0.1342464184279018;-8.3925441611897931;0.0026917895960510991;0.40504015150518863;0.0096035358446447637;255.84215953252283;250;250;0.15419137080038345;0.98870300320587068;0.15191372014186497;0.98522841682582141;0.55011873757632901;0.83975015092078942;0.46142654166717262;0.83877626801095762;0.94725983736919506
0.23000000000000001;0.13425859426770356;-8.3910219896924474;0.0026912648054500206;0.40502886159909524;0.0096001525757743959;255.85462081763245;250;250;0.15418519938868855;0.98870884343126186;0.1519084084334287;0.98523340136221349;0.55012046527102831;0.83974768709825842;0.46142652660838374;0.83877360639737764;0.94726837249265639
0.23100000000000001;0.13424693369928753;-8.3923466425728819;0.0026916670455717101;0.40503800658862021;0.0096034353279721117;255.84268688464391;250;250;0.15419013427886769;0.98870525938366671;0.15191285849599492;0.98523072962142899;0.55011847500573263;0.83975051275310175;0.4614265332504231;0.83877665305753402;0.94726019862589594
0.23200000000000001;0.13424671435419477;-8.3958592634987852;0.0026927813387616537;0.40505640337991067;0.0096088993909419981;255.84246239693132;250;250;0.15420084362445668;0.98868321760968625;0.15191986543316804;0.98520774505719455;0.55012206150117038;0.83974538394868825;0.46142654095435681;0.83877119869582817;0.94726004484370174
0.23300000000000001;0.13424613101637115;-8.3923902493280877;0.0026916235580367685;0.40503749002075007;0.0096034469644848547;255.84186538248287;250;250;0.1541898082318939;0.9887064097469227;0.15191273483957929;0.98523201099718594;0.55011811193413096;0.83975104586336569;0.46142654296812391;0.83877722430519308;0.9472596358628026
0.23400000000000001;0.13423103753051721;-8.3932216625971314;0.0026918658600964089;0.40504487296209801;0.0096056896686619909;255.82641798632733;250;250;0.15419359357238571;0.98870714057452458;0.15191679654030268;0.9852341658344308;0.55011464064989501;0.83975596096742222;0.46142653824563995;0.83878250849771852;0.94724905148804506
0.23500000000000001;0.13424360052184089;-8.3947147351039852;0.0026923229860623494;0.40504958023240711;0.0096058483579809714;255.8392755581221;250;250;0.15419677280934166;0.98869351280172102;0.15191755720397146;0.98521878529722307;0.5501196961574778;0.83974883284080881;0.46142658100339695;0.83877487795184946;0.94725786164587977
0.23600000000000002;0.13424662920573643;-8.3928885918399416;0.0026917008854916895;0.40503861459589285;0.0096036948878000308;255.84237525213456;250;250;0.15419048174332908;0.98870475548971637;0.15191312591110806;0.98523024374479884;0.5501184999634493;0.83975050690114783;0.46142655256023446;0.83877665010519065;0.94725998514612064
0.23700000000000002;0.13425016304405318;-8.3952382961576895;0.00269243776997372;0.40504989039683859;0.0096071872572236032;255.84599194076898;250;250;0.15419716915746151;0.98868892626031935;0.15191711619331685;0.98521339284888987;0.55012189654951416;0.83974566461858535;0.46142656022585404;0.83877148522904321;0.94726246260358005
0.23800000000000002;0.13424460999605831;-8.3946267048178527;0.0026922106393678967;0.40504749714206623;0.0096050303631567708;255.84030870065169;250;250;0.15419559102480426;0.98869541941910077;0.1519166864122605;0.98522068888352865;0.55011960945883975;0.83974897159746265;0.46142658817007398;0.83877502316993513;0.94725856943771181
0.23900000000000002;0.13424569025562996;-8.3939705753958691;0.0026919695279969272;0.40504328501186787;0.0096042316612886189;255.84141428783278;250;250;0.15419317652501605;0.98869980636240473;0.15191499882339587;0.98522517174259938;0.55011912765162951;0.83974967063145489;0.46142659130422786;0.83877576348596372;0.94725932683905645
0.23999999999999999;0.13424253674020331;-8.3949562931722141;0.002692263222342946;0.40504877907707848;0.0096071780490729775;255.83818683453029;250;250;0.15419626836095013;0.98869517017906894;0.15191734357124742;0.98522062295069235;0.55011918734301879;0.8397495581912322;0.4614265823069606;0.83877565611839822;0.94725711575538507
0.24099999999999999;0.13424593181189307;-8.393997278096279;0.0026919238745763052;0.40504243138318174;0.0096044039538196284;255.8416615075397;250;250;0.15419268803682856;0.98870066224221642;0.15191465236395774;0.98522604604748365;0.55011903747128899;0.8397497911609848;0.46142658641923517;0.83877589210556502;0.94725949619811467
0.24199999999999999;0.13424522926925231;-8.3910112284397727;0.0026909246398496428;0.40502650336908441;0.0095987400318975156;255.84094249327939;250;250;0.15418337925877279;0.98872028033338388;0.15190865308693388;0.98524661878099629;0.55011563395646124;0.83975462925517297;0.46142656936403431;0.83878105053192109;0.94725900363085247
0.24299999999999999;0.13424616059197245;-8.3940301083302167;0.0026918809737233682;0.40504162284783973;0.0096050290336346066;255.84189565150035;250;250;0.15419222426855755;0.98870147212250759;0.15191432298168928;0.98522687315995361;0.55011895096445673;0.83974990271354366;0.46142657941080223;0.83877601126418033;0.94725965659855338
0.24399999999999999;0.13424389561558014;-8.3955988072125436;0.0026923644407495948;0.40505018556624894;0.0096061936801125937;255.83957757071425;250;250;0.15419714108296304;0.98869266948342294;0.15191778341916734;0.98521789932169157;0.55011991865276921;0.83974857346506027;0.4614266172985188;0.83877460468717757;0.94725806855257277
0.245;0.13424854000950104;-8.3928072117535599;0.0026914291921167656;0.40503385013127213;0.0096022316010629626;255.84433085489036;250;250;0.15418778693878835;0.98870938063165681;0.15191119298359346;0.98523492683568592;0.55011819309373122;0.83975105901181446;0.46142661689050507;0.83877723493483058;0.94726132477722857
0.246;0.13424606224441771;-8.3943697236744903;0.00269191191584554;0.4050421887631338;0.0096046780153051532;255.84179499813231;250;250;0.1541925557997765;0.98870090405404187;0.15191456088331404;0.98522629769870018;0.55011903654526362;0.83974982474807558;0.46142660609513703;0.83877592928411771;0.94725958764603357
0.247;0.13424823382803691;-8.3932561181723102;0.0026915232200414368;0.40503539379191134;0.009603078612827734;255.84401749504616;250;250;0.15418866940080739;0.98870772553566799;0.15191180029570794;0.98523322683860248;0.55011839357434689;0.83975075414067668;0.46142660753978026;0.83877691226010576;0.94726111012345171
0.248;0.1342438450706667;-8.3960872970788039;0.0026924185147972463;0.40505109619721558;0.0096064234684176426;255.8395258407121;250;250;0.15419767529530048;0.98869164001397514;0.15191814628984873;0.98521683935191451;0.5501200886547627;0.83974836710062073;0.46142663997288169;0.83877438670024262;0.94725803311282974
0.249;0.1342439022991293;-8.3960350357029814;0.0026923758041922118;0.40505035238471188;0.0096065155943833927;255.83958441096752;250;250;0.15419724493160678;0.98869249294817541;0.15191785892221688;0.98521772545027697;0.55011996045398814;0.839748549188152;0.46142663909572684;0.83877458057499521;0.9472580732387631
0.25;0.13424514835998519;-8.3969150848691392;0.0026926360399666498;0.40505450292892542;0.0096062674558370885;255.84085968702627;250;250;0.15419971005859448;0.98868677453097253;0.15191935095784775;0.98521165117703391;0.55012119822353678;0.83974684469880978;0.46142667739654847;0.8387727629595032;0.94725894690307633
0.251;0.13421574975851211;-8.3957569427822065;0.0026922343600243527;0.40505446523719713;0.0096080471239202523;255.81077167665819;250;250;0.15419868121224783;0.98870550734930884;0.15192177018805528;0.98523391376442138;0.5501115651945393;0.83976047426649936;0.46142663373475823;0.83878737137907855;0.9472383264310964
0.252;0.13424207208277764;-8.397482188791507;0.0026927706276273005;0.40505728312953843;0.0096093808009779444;255.83771128240539;250;250;0.15420121476962451;0.98868530042088265;0.15192063976471876;0.98521039533759247;0.55012073466021705;0.83974741820837961;0.46142663204876216;0.83877338732517159;0.9472567899453096
0.253;0.13423273561122001;-8.3957718692724619;0.0026921884149271481;0.40504987408330584;0.009606327430313347;255.82815588694316;250;250;0.15419659215840537;0.98870026656865651;0.15191862766894268;0.98522688175155948;0.5501162182027769;0.83975392662031145;0.46142667023124684;0.83878034306772897;0.94725024249210299
0.254;0.13424051759364189;-8.3987549625341806;0.0026931342323894721;0.40506382869179669;0.0096102655556266035;255.83612034509108;250;250;0.15420497705132832;0.98867845806777233;0.15192326979809714;0.98520341368442543;0.5501215298502965;0.83974631959811008;0.46142666088408218;0.83877222731066226;0.9472556999333388
0.255;0.13424520057764122;-8.3961061023151338;0.0026922470378564533;0.40504804131930244;0.0096046996983511594;255.8409131289695;250;250;0.15419595448769821;0.98869458429794022;0.1519169083576461;0.98521980594352143;0.55011993719991592;0.83974869514764117;0.46142670267333885;0.83877473160121885;0.94725898351436733
0.25600000000000001;0.13424591266149757;-8.3975297473375754;0.0026926865705301814;0.40505498456410494;0.009609381069479471;255.84164190815139;250;250;0.1542000070382504;0.98868566382873058;0.15191945458190645;0.98521042573118534;0.55012153437812616;0.83974630739936551;0.4614266453758033;0.83877219221642318;0.94725948277149952
0.25700000000000001;0.13424614154333356;-8.395540382713552;0.0026920144491558709;0.40504383933570309;0.0096056002383731187;255.84187615625572;250;250;0.15419353132775998;0.98869896937636981;0.15191521298198027;0.98522429361231223;0.55011940201811482;0.83974939248695413;0.46142666111371944;0.83877547205383818;0.94725964324336176
0.25800000000000001;0.13424623052000065;-8.3952247165177312;0.0026918869224530732;0.40504179799613726;0.0096040105845584187;255.84196721902839;250;250;0.15419235447051372;0.98870141069497675;0.15191444621554764;0.98522684044362474;0.55011903445748678;0.83974996962657544;0.46142669030884631;0.83877608555009087;0.94725970562572548
0.25900000000000001;0.13423950075539148;-8.3968360923257244;0.0026923870906304078;0.40505158623783155;0.0096068097820361745;255.83507966458328;250;250;0.15419782627692991;0.98869393979891418;0.15191873077860771;0.98521966519664761;0.55011877839781276;0.83975033249121012;0.46142670147766285;0.83877649627147766;0.94725498689863608
0.26000000000000001;0.13421429514320882;-8.3968526862588284;0.0026923683502225616;0.40505705060803576;0.0096088177857033327;255.80928294311255;250;250;0.15420015848490226;0.98870341766185021;0.15192291342597983;0.98523188898573411;0.55011162388022916;0.83976050485037435;0.46142670472167868;0.83878741093851339;0.94723730572054676
0.26100000000000001;0.13424477509575636;-8.3964605353828325;0.0026922169111700304;0.40504754344742466;0.0096060890534066887;255.84047767127669;250;250;0.15419565209251512;0.98869545719155416;0.15191675819452574;0.98522076422348093;0.55011970114290631;0.83974903495538744;0.46142670559666887;0.83877509683442986;0.94725868519534562
0.26200000000000001;0.13424702526553861;-8.3950787089791667;0.0026917429991397466;0.40503932863110398;0.0096028411268607311;255.8427805976923;250;250;0.15419094986628662;0.98870395776205711;0.15191346289791774;0.98522943810681562;0.55011881018818232;0.83975035583549251;0.46142672712135335;0.83877649441492552;0.9472602628224539
0.26300000000000001;0.13424980689323829;-8.396442653800225;0.0026921633611102121;0.40504555226694983;0.0096050426881173195;255.8456274402256;250;250;0.15419466928445474;0.98869469560172052;0.15191559658219159;0.98521951042251155;0.55012095680206063;0.83974729789033364;0.46142673195796491;0.83877323023705708;0.94726221292880441
0.26400000000000001;0.13424845088713308;-8.3943093797189441;0.0026914456658183846;0.40503413470097788;0.0096018221897333431;255.84423964306438;250;250;0.15418796436255808;0.98870930347784669;0.15191136261250388;0.98523489327155911;0.55011823522053893;0.83975115139174095;0.4614267091909724;0.83877733848613356;0.9472612622966452
0.26500000000000001;0.13424796481125495;-8.3953168308359842;0.0026917502023881216;0.40503916197263501;0.009603149995650883;255.84374217118079;250;250;0.15419088414715559;0.98870355286975675;0.15191331998135657;0.98522893114987664;0.55011908373037266;0.83974995906255601;0.46142672304704596;0.83877606993398346;0.94726092152313479
0.26600000000000001;0.13424078364365244;-8.3968520557505357;0.0026922267019674484;0.40504861158802674;0.009607956604943034;255.83639263324145;250;250;0.1541961430397048;0.98869676898694359;0.15191751127448905;0.98522251127494798;0.55011861249215932;0.83975062096204167;0.46142672930395184;0.83877679981338282;0.94725588649159809
0.26700000000000002;0.13425157605892143;-8.3952052986217716;0.0026916671549268995;0.40503705452069533;0.0096030143018276254;255.8474380824826;250;250;0.15418978479957371;0.9887038565997508;0.151912235570073;0.98522892270417772;0.55011985111559081;0.83974892555504232;0.46142675459126631;0.83877495723075013;0.94726345315491245
0.26800000000000002;0.13421668667728068;-8.3969798481031113;0.0026922217203891661;0.40505413495530473;0.0096074960878926551;255.81173057066499;250;250;0.15419855384966208;0.98870553102768921;0.1519216412295572;0.98523389121843008;0.55011183933399077;0.83976030682335501;0.46142676514819791;0.83878719226773579;0.94723898385008287
0.26900000000000002;0.13424258210143153;-8.3955862438252744;0.002691745383630506;0.40504038630047856;0.0096038715989957748;255.83823325932758;250;250;0.15419141905945705;0.98870560630860738;0.15191425570254363;0.98523158181691473;0.55011757148761586;0.83975217208598896;0.46142676079317385;0.83877844429763215;0.94725714756170432
0.27000000000000002;0.13425981181862723;-8.3977196132710716;0.002692416920492558;0.40504745005439696;0.009605966543509932;255.85586690979346;250;250;0.15419612413439499;0.9886861086949742;0.15191550745511528;0.98520963680454154;0.5501246146675749;0.83974216473520491;0.46142677630390305;0.83876773371198909;0.94726922582606166
0.27100000000000002;0.13424812613433304;-8.3971419012091424;0.0026922060317313154;0.40504670834063999;0.0096050286435216039;255.84390727647209;250;250;0.1541953002101599;0.98869450873411546;0.15191621479933493;0.98521948848169372;0.55012065166474111;0.83974784569625904;0.46142680031743;0.83877381974497545;0.94726103462250344
0.27200000000000002;0.13424466727712414;-8.3973379766493252;0.0026922473303014277;0.40504818433469136;0.0096057634093309856;255.84036732473015;250;250;0.15419604496260514;0.9886949464204583;0.15191706857987228;0.98522026694468368;0.55011981651753272;0.8397490440218085;0.46142680818537379;0.83877510740547512;0.94725860959968944
0.27300000000000002;0.13424592738494381;-8.3966459905682527;0.0026919997450450964;0.40504383162731589;0.0096043449234465457;255.84165697679791;250;250;0.15419355249767519;0.98869940652632116;0.15191531323847615;0.98522480854552341;0.55011936338783929;0.83974970440342833;0.46142681218537962;0.83877580557016207;0.94725949309431856
0.27400000000000002;0.13424603348048389;-8.3966460859327761;0.0026919776950360052;0.4050434134745256;0.0096048218645291995;255.84176555981142;250;250;0.15419331123223845;0.98869983684105212;0.15191514332924203;0.98522524819792501;0.55011931365054123;0.83974976704876914;0.46142680715901702;0.83877587226856498;0.94725956747929851
0.27500000000000002;0.13424404344539495;-8.3977909719496253;0.0026923282620124316;0.40504961238971282;0.0096069245555865102;255.83972886657941;250;250;0.1541968564420102;0.988693630030689;0.15191766553585648;0.98521895349396527;0.55011989725486454;0.83974893041957843;0.46142681112318518;0.83877498964450503;0.94725817220368314
0.27600000000000002;0.13424740037898869;-8.3959858572035309;0.0026917183855836311;0.40503892679400866;0.0096022938362766465;255.84316450575898;250;250;0.15419074938005378;0.98870442742027254;0.1519133400973883;0.98522992272998133;0.55011887379940028;0.83975044608672222;0.46142683319185118;0.83877659023949347;0.94726052581059794
0.27700000000000002;0.1342468770503531;-8.3963078176527475;0.0026918015453419658;0.40504032550374092;0.0096041820199857658;255.84262890755747;250;250;0.15419154950864095;0.98870303184458508;0.15191391091104339;0.9852285121664861;0.55011898391972136;0.83975027206446418;0.46142682484144859;0.83877640715773671;0.94726015890958526
0.27800000000000002;0.13424474565370317;-8.3977808630025947;0.0026922587935521926;0.40504842638598348;0.0096057393603736184;255.84044753892582;250;250;0.15419619837509177;0.98869473158896093;0.15191718601295184;0.98522004831405707;0.55011990002693822;0.83974902072271651;0.4614268643761526;0.83877508222036234;0.94725866455244856
0.27900000000000003;0.13424554435859892;-8.3973405992507857;0.0026920942373708486;0.4050454350999767;0.0096058114126891161;255.84126497014213;250;250;0.15419448329694344;0.98869776900421713;0.15191597345881083;0.98522314294640023;0.55011956671872853;0.83974946629491776;0.46142684438080878;0.83877555407283377;0.94725922454771461
0.28000000000000003;0.13424569798957081;-8.3973135655641471;0.0026920638884614483;0.40504491980762336;0.0096057040073043512;255.84142220310119;250;250;0.1541941867995581;0.98869832579359451;0.15191576907116805;0.98522371189419844;0.55011951295118866;0.83974955571026366;0.46142685132364741;0.83877564867361676;0.9472593322614673
0.28100000000000003;0.1342466763909746;-8.3967474644906517;0.0026918578307082554;0.40504139884379209;0.0096035976881733882;255.84242354364909;250;250;0.15419217556158799;0.98870199929320945;0.15191436591372456;0.98522746281017604;0.55011913935364609;0.83975014316990348;0.46142687969334162;0.83877626987399123;0.94726001822770611
0.28200000000000003;0.13423780085926487;-8.3970545476185787;0.0026919363616806874;0.40504472626203586;0.0096040391666170101;255.83333990952494;250;250;0.15419381925475001;0.9887036558751725;0.15191637867535976;0.98523001382028419;0.55011690519420986;0.83975333960033638;0.46142689417227262;0.83877970266951407;0.94725379484100747
0.28300000000000003;0.13422502480127227;-8.3978918259904916;0.0026921878171088489;0.40505174138678451;0.0096070218614534453;255.82026425169909;250;250;0.15419747379860879;0.98870333073109318;0.1519201087131121;0.98523085346734618;0.550114122744501;0.83975727942606682;0.46142689186788688;0.83878394098636022;0.94724483382205849
0.28400000000000003;0.13424284744585821;-8.3994948571460313;0.0026926884657557499;0.40505594777132636;0.0096085297933024595;255.83850482518088;250;250;0.15420052413405014;0.9886869178911033;0.15192021902888922;0.98521207941434363;0.55012078362644889;0.83974779988272008;0.46142689580567114;0.83877379211870684;0.94725733361473208
0.28500000000000003;0.13424389008025245;-8.3988476877944542;0.0026924564011653468;0.40505193801692935;0.009605429848140952;255.83957190560395;250;250;0.15419823600294086;0.98869114962309235;0.15191863150324647;0.98521640351546624;0.55012033955647444;0.83974851028562636;0.46142693590001849;0.8387745420793502;0.94725806467146001
0.28600000000000003;0.13424446466859152;-8.3985437279508695;0.0026923365173668243;0.40504982410815704;0.0096052729754811435;255.84015996583065;250;250;0.15419703059217243;0.98869333820585203;0.15191778820881746;0.98521863634726392;0.55012011361354396;0.8397488583090239;0.46142694863101702;0.83877490971938296;0.94725846754270393
0.28700000000000003;0.13424908045228301;-8.3964939003751873;0.0026916489367279492;0.40503745125059071;0.009603166538857285;255.84488396820447;250;250;0.15418996995218368;0.98870529701183485;0.15191269136635993;0.98523069570264554;0.55011915281141666;0.83975020417607515;0.46142692222309672;0.83877632666477253;0.94726170365955553
0.28800000000000003;0.13424273682987498;-8.3995337849417204;0.0026926175929658713;0.40505481974295693;0.009608821727593142;255.8383916156308;250;250;0.1541998784963084;0.98868840939450264;0.15191982565400003;0.98521365344420198;0.55012053838597874;0.83974822848191788;0.46142694061580408;0.83877424749420104;0.94725725605367128
0.28899999999999998;0.13424102975284863;-8.3994359379568593;0.0026925651887033568;0.40505437122832622;0.0096081580185947996;255.83664451300083;250;250;0.15419955511074082;0.98869009273123287;0.15191980247343911;0.985215569294837;0.5501198867918109;0.83974916963531032;0.46142694816518043;0.83877525471062331;0.94725605906585575
0.28999999999999998;0.13424631950809371;-8.3976697329358778;0.0026919695165142188;0.40504339855238702;0.009604092243276012;255.8420582934925;250;250;0.15419335447170246;0.98869999093991545;0.15191521188133364;0.98522541650271378;0.55011944643363886;0.83974987365954368;0.46142697935247251;0.83877598282309518;0.94725976801595035
0.29099999999999998;0.13424391546053913;-8.4004166606740664;0.0026928429708575558;0.40505844657488366;0.0096093809017954723;255.83959788096291;250;250;0.15420203672289279;0.98868341841800877;0.15192113388723869;0.98520834818963532;0.55012165043398409;0.83974673079735374;0.46142699458581232;0.83877265005258084;0.94725808246692
0.29199999999999998;0.13424621381564178;-8.3977640155629807;0.0026919594138909925;0.40504326749382358;0.0096039502280099043;255.84195012302706;250;250;0.15419328497772744;0.98870023787513395;0.15191518530486017;0.98522568817963552;0.55011939625205319;0.8397499887740757;0.46142700459569586;0.83877610522258272;0.94725969391415765
0.29299999999999998;0.1342441413063363;-8.3994295123876945;0.0026924814723356611;0.40505231189240498;0.0096071907309277938;255.83982902198622;250;250;0.15419848086474905;0.9886906577358251;0.15191879194658472;0.98521587952501366;0.55012051459007294;0.83974837604500019;0.46142700323460462;0.8387743976034796;0.9472582408188075
0.29399999999999998;0.13424427731901348;-8.3992027748317639;0.0026923875601168909;0.40505075545797264;0.0096067771223032703;255.83996822363645;250;250;0.15419757833246933;0.98869249300395756;0.15191819642429005;0.9852177840091324;0.55012024910300306;0.83974877745893517;0.46142701492723992;0.83877482364922651;0.94725833618368871
0.29499999999999998;0.13424907608896436;-8.3974274266452689;0.0026917897398418614;0.40503984324715936;0.0096041559420918729;255.84487950258935;250;250;0.15419138662662493;0.98870259868165478;0.15191365497390436;0.98522789305840985;0.55011965045181588;0.83974965774414034;0.46142701850707091;0.83877574292810431;0.94726170060063397
0.29599999999999999;0.13425695980338909;-8.3980476964206581;0.002691971605875366;0.40504103143759324;0.0096038916828441352;255.85294803827955;250;250;0.15419235099453188;0.98869617571325252;0.15191345907726961;0.98522046066122249;0.55012246877480298;0.83974568120563275;0.46142703861256162;0.83877148235777743;0.94726722691657816
0.29699999999999999;0.13424755180553011;-8.3972862828435275;0.0026917037121652601;0.40503886710451176;0.009602532484152309;255.84331948251631;250;250;0.1541907784967245;0.9887048104656524;0.15191343473742888;0.98523035046908469;0.55011897019063827;0.83975069935299884;0.46142706025321367;0.83877685601954555;0.94726063197341404
0.29799999999999999;0.13424556816295202;-8.3975967992009508;0.002691785145649812;0.4050406508087081;0.0096033538979220148;255.84128933260567;250;250;0.15419174952509723;0.98870395338203954;0.15191428169032889;0.98522963879855552;0.55011867556321437;0.83975112634395632;0.46142706678302708;0.83877731711364945;0.94725924123745453
0.29899999999999999;0.1342496532983396;-8.39623596555235;0.0026913224988122193;0.40503222275612666;0.0096006825616015978;255.84547024438049;250;250;0.15418697983192881;0.98871149647272349;0.15191074005521113;0.98523714661770478;0.55011833658404241;0.83975162190053543;0.46142706587264953;0.83877783230764313;0.94726210525240295
0.29999999999999999;0.13424036470636652;-8.3984851676816668;0.0026920351285922212;0.40504592766441538;0.0096050444044779738;255.83596387302035;250;250;0.15419465626263834;0.98870093598089615;0.15191673405152112;0.98522697046493457;0.55011803270712212;0.83975207297624099;0.46142709142881555;0.83877834209167834;0.94725559272587578
0.30099999999999999;0.1342479438844211;-8.3972980338955132;0.0026916291531476435;0.40503760078682943;0.0096027778605717474;255.84372075371752;250;250;0.15419006460094725;0.98870616864444927;0.15191294560519766;0.9852317397904794;0.5501188570431057;0.83975093528516176;0.46142710231050688;0.83877710498906022;0.94726090685184494
0.30199999999999999;0.13422190221770597;-8.4000324088955161;0.0026924998016981659;0.40505784817960527;0.0096086659685100367;255.81706843556603;250;250;0.15420097983557501;0.98869838141123345;0.15192281669571051;0.98522601385351949;0.55011437008635;0.83975730188421582;0.46142711667169961;0.8387839725024282;0.94724264319397355
0.30299999999999999;0.13424468072802578;-8.3995443660640934;0.0026923215245430272;0.40504972685983326;0.0096058586099798705;255.84038109100166;250;250;0.15419702641025629;0.98869370393807365;0.15191784468174793;0.98521902930576388;0.55012021006153722;0.83974905562878954;0.46142714238544208;0.83877511486775991;0.94725861903062991
0.30399999999999999;0.13424234392781831;-8.4011371929066243;0.0026928211433623651;0.40505849156068074;0.0096095094177656732;255.8379895013326;250;250;0.15420204338828303;0.98868459752822679;0.15192135549544736;0.98520974273283224;0.55012117928093862;0.83974761680721188;0.46142711954641402;0.83877359557314934;0.94725698055904139
0.30499999999999999;0.13424275083418352;-8.4017902690792283;0.0026930141372635049;0.40506170424125354;0.0096094080714830624;255.83840594829275;250;250;0.15420393968355803;0.98868049985553619;0.15192255987788028;0.98520543761489254;0.55012196213410836;0.83974655505031404;0.46142715427148445;0.83877246507565906;0.9472572658731413
0.30599999999999999;0.13424438043463041;-8.3999378520899519;0.0026923925145123794;0.4050509513476393;0.0096070557579217182;255.84007375691337;250;250;0.15419773345074445;0.98869246330978988;0.15191834627066333;0.98521776469036615;0.55012035927937697;0.83974887286473776;0.46142716099326181;0.83877492117852592;0.94725840848265841
0.307;0.13423884276426276;-8.3981246311150777;0.002691783165111615;0.40504227966615275;0.0096038204819696854;255.83440624507452;250;250;0.15419250151506997;0.98870648871081512;0.15191552898434443;0.985232923077631;0.55011683155027336;0.83975394863037578;0.46142718372821556;0.83878034131018453;0.94725452548679201
0.308;0.13427651925811102;-8.399166997142185;0.0026921033293034629;0.40503891892329857;0.0096021322445505632;255.8729659507157;250;250;0.15419182904975132;0.98868656688423306;0.1519111232378606;0.98520864674901276;0.55012848592961061;0.83973742694980791;0.46142721239938628;0.83876262400712376;0.94728093255091728
0.309;0.13424623056182197;-8.3990054447129836;0.0026920322103708913;0.40504466390250737;0.0096047397646811423;255.84196726183023;250;250;0.15419415048253679;0.98869894695955474;0.15191583455873517;0.98522436865035523;0.55011973088756605;0.83974987191735506;0.46142721390137181;0.8387759754715628;0.94725970565504769
0.31;0.13424349292965518;-8.4007603961900355;0.0026925848284445617;0.40505441433459011;0.0096086080115439232;255.83916544329233;250;250;0.15419973254272332;0.98868896731826683;0.15191976713326819;0.98521420645899349;0.55012076956950939;0.83974837826843507;0.46142721690262917;0.83877439723592628;0.94725778620657919
